ID,任务名,任务描述,任务追踪
4001010,Çalışma alanını koruyun,Yer@item_1205 #@1 #r (daha sonra gardiyanlar@item_1205 # etrafında çalışacaktır),Yer@item_1205 #@1
4001011,Değişen çiftçi,Avcı ortağına@item_11033 #@1 verin #r (@item_11033 # tutun ve ona vermek için avcı ortağına tıklayın),Avcı arkadaşlara@item_11033 #@1 verin
4001012,Çiftçi çalışma alanı,Yer@item_1203 #@1 #r (çiftçi daha sonra@item_1203 # etrafında çalışacaktır),Yer@item_1203 #@1
4001013,Laneti Dağıtın - Mengbao Ortağı,"Laneti ortadan kaldırmak için uyuyan vahşi sevimli hazineyi çalmak için@item_12599 # kullanın ve ardından onu@item_12502 # yemeye davet edin. #r (Vahşi sevimli hazineyi çekmek için geceleri@item_1200 # barbekü kullanın, vahşi sevimli hazine yedikten sonra şenlik ateşi tarafından uykuya dalacaktır...)",Kurtarma Ye Mengbao@1
4001014,Transfer asistanı,Mengbao Partner 'a@item_800 #@1 verin #r (@item_800 # tutun ve teslim etmek için Mengbao Partner' a tıklayın),Mengbao Partner 'a@item_800 #@1 verin
4001015,Bir kabile inşa et,"Yer@item_1202 #@1 #r (bu alan ortaklar için bir buluşma yeri olacak, ortaklar malzemeleri@item_1202 # etrafındaki kutularda depolayacak)",Yer@item_1202 #@1
4002001,Israrcı çaba gösterin I,"Tekrarlanan başarısızlık ve tekrarlanan savaş@1 #r (cesaretiniz kırılmasın, iyi çalışmaya devam edin)",Başarısızlık ve başarısızlık@1
4002002,Israrcı çaba gösterin II,"Tekrarlanan başarısızlık ve tekrarlanan savaş@1 #r (cesaretiniz kırılmasın, iyi çalışmaya devam edin)",Başarısızlık ve başarısızlık@1
4002003,Israrcı çaba gösterin III,"Tekrarlanan başarısızlık ve tekrarlanan savaş@1 #r (cesaretiniz kırılmasın, iyi çalışmaya devam edin)",Başarısızlık ve başarısızlık@1
4002004,Oksijen Bölgesi I,@item_1042 #@1 'i etkinleştirmek için@item_11075 # kullanın #r (aktivasyondan sonra geniş bir oksijen alanı oluşturulabilir ve oksijen bölgesindeki hipoksi hakkında endişelenmenize gerek yoktur),Etkinleştir@item_1042 #@1
4002005,Oksijen Bölgesi II,@item_1042 #@1 'i etkinleştirmek için@item_11075 # kullanın #r (aktivasyondan sonra geniş bir oksijen alanı oluşturulabilir ve oksijen bölgesindeki hipoksi hakkında endişelenmenize gerek yoktur),Etkinleştir@item_1042 #@1
4002006,Oksijen Bölgesi III,@item_1042 #@1 'i etkinleştirmek için@item_11075 # kullanın #r (aktivasyondan sonra geniş bir oksijen alanı oluşturulabilir ve oksijen bölgesindeki hipoksi hakkında endişelenmenize gerek yoktur),Etkinleştir@item_1042 #@1
4002007,İşaretleme Sitesi I,@item_11076 # 'yı aydınlatmak için kullanın@item_1042 #@1 #r (haritada işaretçiler oluşturmak için aydınlatın),Aydınlat@item_1042 #@1
4002008,İşaretli Konum II,@item_11076 # 'yı aydınlatmak için kullanın@item_1042 #@1 #r (haritada işaretçiler oluşturmak için aydınlatın),Aydınlat@item_1042 #@1
4002009,İşaretli Konum III,@item_11076 # 'yı aydınlatmak için kullanın@item_1042 #@1 #r (haritada işaretçiler oluşturmak için aydınlatın),Aydınlat@item_1042 #@1
4002010,Myra Hayatta Kalma I,Myra 'da hayatta kal@1 gün,Myra 'da hayatta kal@1 gün
4002011,Myra Hayatta Kalma II,Myra 'da hayatta kal@1 gün,Myra 'da hayatta kal@1 gün
4002012,Myra Hayatta Kalma III,Myra 'da hayatta kal@1 gün,Myra 'da hayatta kal@1 gün
4002013,Flaming Star Survival I,Flaming Star@1 Day 'de hayatta kalın,Flaming Star@1 Day 'de hayatta kalın
4002014,Flaming Star Survival II,Flaming Star@1 Day 'de hayatta kalın,Flaming Star@1 Day 'de hayatta kalın
4002015,Flaming Star Survival III,Flaming Star@1 Day 'de hayatta kalın,Flaming Star@1 Day 'de hayatta kalın
4002016,Sevimli Göz Hayatta Kalma I,Sevimli Göz@1 günde hayatta kalın,Sevimli Göz@1 günde hayatta kalın
4002017,Sevimli Göz Hayatta Kalma II,Sevimli Göz@1 günde hayatta kalın,Sevimli Göz@1 günde hayatta kalın
4002018,Sevimli Göz Hayatta Kalma III,Sevimli Göz@1 günde hayatta kalın,Sevimli Göz@1 günde hayatta kalın
4003001,Çöl Macerası!,Myra 'da çöl ekolojisine adım atın,Mira 'daki çölü bul
4003002,Vahayı keşfedin!,Mira Çölü 'nde vaha ekolojisini bulun ve girin,Çölde bir vaha bul
4003003,Ticaret Yolu - Çöl I,"Oasis Kampı 'ndaki dost tüccarlarla anlaşma@1 #r (buradaki tüccarlar, çöl harabelerine girmek için önemli bir pervane olduğu söylenen@item_11637 # adlı bir şey satıyor)",Oasis Camp@1 'deki dost tüccarlarla anlaşma
4003004,Ticaret Yolu - Çöl II,Oasis Camp@1 'deki hain tüccarlarla anlaşma #r (fiyat patronla aynı görünüyor!),Oasis Camp@1 'deki hain tüccarlarla anlaşma
4003005,Ticaret Yolu - Çöl III,Vaha kampındaki gizemli tüccarla ticaret yapın@1 #r (Karavanda çok farklı kıyafetler giyen ve sıradan insanlardan farklı bir şekilde ticaret yapan bir tüccar var. İnsanlarla istediği gibi saçma sapan konuşmaktan hoşlanmaz.),Vaha kampındaki gizemli tüccarla anlaşma@1
4003006,çok büyük,"Dev Zehir Kuyruğu Akrebini Yenmek@1 #r (Çölde gizlenmiş birçok Zehir Kuyruğu Akrebi var, belirli bir sayıyı yendikten sonra yardım etmesi için Büyük Ağabeyi arayacaklar...)",Yenilgi@item_13829 #@1
4003007,akan kum,"@item_11637 #@1 #r@item_29 # 'a atın (@item_11637 # bazı kareleri katıdan sıvıya çevirebilir, sadece şarj edin ve hit kareleri atın.)",@item_11637 #@1 atın
4003008,Aha! Bu benim!,"Çöl kalıntılarında@item_11575 #@1 #r elde edin (çöl vahasının altındaki kalıntıların ortasında, tozla kaplı eski bir yaşam teknolojisi vardır...)",Çöl harabelerinde@item_11575 'i bulun
4003009,çöl hükümdarının savaşı,Kum Lordu 'nu yenin ve@item_12311 ##r alın (genellikle kum fırtınalarıyla birlikte gelir),Lord Sawara 'yı yenin ve@item_12311# alın
4003010,Çölü fethet!,"""Wasteland Traveler"" hedefindeki tüm görevleri tamamlayın","""Wasteland Traveler"" hedefindeki tüm görevleri tamamlayın"
4004001,Sığ deniz macerası!,"Mira 'daki sığ deniz ekolojik #r adım atın (sığ deniz alanı hayvanlarda ve bitkilerde bol miktarda bulunur, su basıncı küçüktür ve nispeten güvenlidir)",Myra 'da sığ denizler bulmak
4004002,Oksijen arıtma cihazı,@item_1045 #@1 #r (cihazı oksijen üreten malzeme ile doldurmak oksijen alabilir),İşleme@item_1045 #@1
4004003,Oksijen topla,@item_1048 #@1 #r alın (oksijen toplamak için@item_1045 # üzerine@item_1047 # koyun),Al@item_1048 #@1
4004004,Oksijen Sırt Çantası,"@item_12275 #@1 #r (birkaç kutu daha@item_1048 # hazırlayın ve sonra dalışa gidin, daha güvenlidir)",İşleme ve giyme@item_12275 #@1
4004005,Dalış ekipmanı bir,İşlenmiş ve yıpranmış@item_11642 #@1 #r (sualtı aydınlatması için@item_11642 #),İşleme ve giyme@item_11642 #@1
4004006,Dalış ekipmanı 2,İşleyin ve giyin@item_11643 #@1 #r (su altı basıncı için@item_11643 #),İşleme ve giyme@item_11643 #@1
4004007,Dalış ekipmanı üç,@item_11644 #@1 #r (su altı hareketini hızlandırmak için@item_11644 #),İşleme ve giyme@item_11644 #@1
4004008,Efsanevi fener,Deniz kenarındaki balıkçı köylerinde efsanevi balıkçılarla #r ticaret yapın (balıkçı köyünün başında bir taç olan acımasız bir rolü vardır ve yalnızca bir kişinin mükemmel balıkçılık becerileri tüm köyün yiyecek arzını destekleyebilir),Deniz kenarındaki efsanevi balıkçılarla ticaret yapın
4004009,Poseidon,"@item_11655 # onarım@item_1193 #@1 #r sahil balıkçı köyünde kullanın (idollerin hepsi deniz fenerinde, balıkçı köyünde dolaşın, onarımdan sonra idollere tekrar tıklayın, iyi şeyler olacak)",Sahil balıkçı köyünde restorasyon@item_1193 #@1
4004010,Derin deniz macerası!,"Myra 'daki derin deniz ekolojik #r adım atın (derin deniz tehlikelerle doludur, ne kadar derine inerseniz, su basıncı o kadar güçlüdür ve sıradan insanların dalış ekipmanı giymeden hayatta kalması zordur)",Myra 'da derin denizi bulun
4004011,Issız bir adaya varmak,Myra 'daki çöl adası ekolojik #r adım atın (korsanlar çöl adalarında konuşlanmayı sever ve ara sıra korsanların bıraktığı hazineleri bulur),Mira 'da ıssız bir ada bulun
4004012,Korsan tüccar,"Korsan tüccarlarla ticaret #r (korsan tüccarlar yumuşağa zorbalık yapar ve zordan korkarlar, sadece ondan daha güçlü insanlarla ticaret yapar ve onunla ticaret yapmadan önce en güçlü ekipmanı değiştirir)",Korsan tüccarlarla anlaşma
4004013,Red Earth Island 'a varış,"Myra 'daki laterit adasının ekolojik #r adım atın (laterit toprağı garip bir madde içerir, sıradan hayvanlar ve bitkiler bu ortamda hayatta kalamaz ve hayatta kalan canlılar bazı harika değişikliklere uğramıştır)",Mira 'da bir laterite adası bulun
4004014,ananasın ötesinde,"@item_1187 #@1 #r kullanın (Red Earth Island 'ın özel bitkilerini karnınıza yemeyin, yaydığı tozu soluduğunuzda aniden hastalanır ve delirir)",@item_1187 #@1 kullanın
4004015,Mercan adasına varmak,Myra 'daki mercan adalarının #r adım atın (mercan adalarının her yerindeki kırmızı kum mercanları canlı tutar ve su olmadan bile hayatta kalmalarını sağlar. Bazı mercan adaları bir mobilya tasarımcısı bulabilir),Mira 'da mercan adalarını bulun
4004016,ada tüccarı,Bir ada tüccarıyla anlaşma #r (mobilya tasarımları her zaman yeni numaralardır),Ada tüccarlarıyla ticaret yapın
4004017,Adayı fethet!,"Her türlü adayı bulun #r (ıssız ada dağı, mercan adası, yanal ada)",Her tür adayı bulun
4004018,Yıldırım Çekirdeği,@item_11648 #@1 #r alın (derin denizin dibindeki batık gemiye bakın),Al@item_11648 #@1
4004019,Yıldırımın gücü!,"Rün herhangi bir silahı #r girdiğinde ""Lightning Whip"" girişini elde edin (""Lightning Whip"" girişini almak için rune inlay@item_11648 # olduğunda ikincil malzemeler ekleyin)","Rune mozaiği ""Yıldırım Kırbaç"" girişini alır"
4004020,Koruyucu Kalp,Deniz Ruhu Muhafızlarını yenin ve@item_11640 #@1 #r alın (derin denizde Deniz Ruhu Muhafızlarıyla savaşırken dikkatli olun),Al@item_11640 #@1
4004021,Selamlaşmak,#r dönüştürmek için@item_11641 # kullanın (rune gücü vücuda aşılanır),Dönüştürmek için@item_11641 # kullanın
4004022,Okyanusu fethet!,"""Denizin Altında 30.000 Mil"" hedefindeki tüm görevleri tamamlayın","""Denizin Altında 30.000 Mil"" hedefindeki tüm görevleri tamamlayın"
4005001,Buz Sahasına Ulaşın,Miras #r'daki kutup ekosistemine adım atın (Buzul bölgesi yıl boyunca karla kaplıdır ve yüzey kaynakları azdır. Ama dirençli ruhlar hala onu yuva olarak adlandırıyor...),Miras'ın Buz Tarlası'nı bul
4005002,Soğuğa Dayanıklı Set,@item_12312 # @ 1 # r gibi soğuğa dayanıklı herhangi bir ekipmanı üretin ve donatın (Buz sahası bölgesi son derece düşük sıcaklıklara sahiptir. Kendinizi sıcak tutun!),Soğuğa dayanıklı herhangi bir ekipmanı üretin ve takın
4005003,Kar Dağı Üssüne Ulaşın,Miras#r'da Kar Dağı Üssüne girin (Tırmanmaya hazır olun! Mağaralar muhtemelen kar dağının tabanının etrafında bulunur. Yükselişiniz sırasında onları bulmaya çalışın!),Miras'taki Kar Dağı Üssü'ne girin
4005004,Zirveyi Ölçeklendirin,Miras#r'daki Kar Dağı Zirvesi'ne adım atın (Her şeyin kuşbakışı görüntüsünü alın),Miras'taki Kar Dağı Zirvesi'ne adım atın
4005005,Dünya Dışı Ziyaretçi?,"Kar Dağı Zirvesi'nin tepesinde yaşayan Buz Şelalesi Trolünü yenin # r (Icefield Köylüleri sürekli olarak Icefall Troll'ün tacizinden muzdariptir. Eğer onu yenebilirsen, kesinlikle minnettar olacaklardır.)",Icefall Troll'ü yenin
4005006,Soğukluğu Giderin,Çözülmüş Icefield Köylülerine @item_12534# besleyin @ 1 # r (@item_12534 # tüketmek yaratıkların vücut ısılarını düzenlemelerine yardımcı olur),Vahşi Icefield Köylülerini Besle @item_12534#@1
4005007,İnşaatı Denetlemek,"Köylülere #r evler inşa etmelerini söyleyin (@item_150005 # yerleştirdikten sonra, @item_150005 # içine bina planları ekleyin ve gerekli malzemeleri sağlayın. Ardından, köy işçilerine veya boarman işçilerine ev inşa etmeleri talimatını verin.)",Köylülere ev inşa etmeleri talimatını verin
4005008,Coşkuyla Yanmak,"@item_150001# veya @item_150000# #r'da @item_1389# geliştirin (Köylüler @item_1389# ile süslenmiş bir totemden geçtiklerinde, coşkularını körükler ve iş verimliliğini önemli ölçüde artırır.)",@item_150000'de @item_1389# geliştirin#
4005009,İkincil Tepe Noktasını Ölçeklendirin,"Miras#r'daki Kar Dağı İkincil Zirvesine adım atın (Miras'taki diğer dağ sırtlarıyla karşılaştırıldığında, Kar Dağları özellikle uzundur.)",Miras'taki Kar Dağı İkincil Zirvesi'ne adım atın
4005010,Karın Bereketi,"@item_764#@1#r'yi toplayın (Biraz şansla, Kar Dağı İkincil Zirvesinde @item_764# bulabilirsiniz. Rün gravürü için ikincil bir malzeme görevi görür ve kutsama efektleri sunar.)",@item_764#@1 topla
4005011,Polimer Eldivenler,Craft @item_11231 # @ 1 # r (@item_11231 # ile kartopu yuvarlanırken eğlenebilirsiniz.),Zanaat @item_11231#@1
4005012,Kardan Adam İnşa Et,"Kartopu yuvarlamak ve bir kardan adam oluşturmak için @item_11231# kullanın #r(İki kartopunu bir araya getirdiğinizde, bir kardan adam yapabilirsiniz.)",Kartopu yuvarlamak ve bir kardan adam oluşturmak için @item_11231# kullanın
4005013,Hayatı ihsan et,@item_12710# #r ile bir kardan adamı etkinleştir (Buz Ruhu Muhafızlarını yendikten sonra elde edilen @item_12710# hala bir miktar yaşam gücünü koruyor. Bir kardan adamın içine yerleştirmek onu hayata geçirecektir.),@item_12710 ile bir kardan adamı etkinleştir#
4005014,Kutup Bölgesi'ni fethedin,Tüm Polar Expedition görevlerini tamamlayın,Tüm Polar Expedition görevlerini tamamlayın
