ID,名字,描述,获得方式
955,Trứng Sư Tử Biển,"Đặt trên mặt đất, sau 4 ngày thời gian trong game sẽ ấp trứng nở ra Thú Cưỡi Bé Hải Báo",
956,Trứng Thần Thú Mèo,"Đặt trên mặt đất, sau 4 ngày thời gian trong game sẽ ấp trứng nở ra Thú Cưỡi Mèo Mướp Nhỏ",
957,Trứng Bạch Mã,"Đặt trên mặt đất, sau 4 ngày thời gian trong game sẽ ấp trứng nở ra Thú Cưỡi Bạch Mã Nhỏ",
958,Trứng Hamster,"Đặt trên mặt đất, sau 4 ngày thời gian trong game sẽ ấp trứng nở ra Thú Cưỡi Bé Hamster",
959,"Phiên bản hết hạn, hãy cập nhật lên bạn nhé!",@Null@,@Null@
960,Đá Tảng-Bê Tông,"Bê Tông được thêm vào vật liệu đặc biệt, có thể dùng như Đá Tảng #r Có thể dùng trong phần chơi Sáng Tạo/Cách Chơi, Không thể phá hoại khi ở chế độ Mạo Hiểm",
961,Đá Tảng-Đất Vụn,"Bề ngoài giống như Dung Nham đông đặc lại, có thể dùng như Đá Tảng #r Có thể dùng trong phần chơi Sáng Tạo/Cách Chơi, Không thể phá hoại khi ở chế độ Mạo Hiểm",
962,Đá Tảng Trắng,"Khối Đá Tảng Trắng, có thể dùng như Đá Tảng #r Có thể dùng trong phần chơi Sáng Tạo/Cách Chơi, Không thể phá hoại khi ở chế độ Mạo Hiểm",
963,Đá Tảng-Băng Cứng,"Khối Băng Cứng lạnh cóng, có thể dùng trong phần chơi Sáng Tạo/Cách Chơi, Không thể phá hoại khi ở chế độ Mạo Hiểm",
964,Đá Tảng-Tấm Thép,"Ván Thép cực kỳ cứng chắc, có thể dùng trong phần chơi Sáng Tạo/Cách Chơi, Không thể phá hoại khi ở chế độ Mạo Hiểm",
965,Ghế,"Ghế gỗ, đặt vào có thể ngồi lên nghỉ ngơi #r Cũng có hiệu lực trên Máy Móc",
966,Bàn,"Bàn gỗ, vật phẩm trang trí",
967,Xô-Pha,"Xô-Pha gỗ, đặt vào có thể ngồi lên nghỉ ngơi",
968,Lò Sưởi Nâu,"Có chức năng như Bàn Tinh Luyện, có thể dùng để tinh luyện Quặng sơ cấp",
969,Tủ,"#c0aba1d Đặt trên đất là dùng được#n, dùng để chứa đồ đạc",
970,Ghế Trắng Ngà Voi,"Ghế gỗ, đặt vào có thể ngồi lên nghỉ ngơi",
971,Bàn Trắng Ngà Voi,"Bàn gỗ, vật phẩm trang trí",
972,Xô-Pha Trắng Ngà Voi,"Xô-Pha gỗ, đặt vào có thể ngồi lên nghỉ ngơi",
973,Lò Sưởi Trắng,"Có chức năng như Bàn Tinh Luyện, có thể dùng để tinh luyện Quặng sơ cấp",
974,Tủ Trắng Ngà Voi,"#c0aba1d Đặt trên đất là dùng được#n, dùng để chứa đồ đạc",
975,Ghế Gỗ Thông,"Ghế gỗ, đặt vào có thể ngồi lên nghỉ ngơi",
976,Bàn Gỗ Thông,"Bàn gỗ, vật phẩm trang trí",
977,Xô-Pha Gỗ Thông,"Xô-Pha gỗ, đặt vào có thể ngồi lên nghỉ ngơi",
978,Lò Sưởi Đen,"Có chức năng như Bàn Tinh Luyện, có thể dùng để tinh luyện Quặng sơ cấp",
979,Tủ Gỗ Thông,"#c0aba1d Đặt trên đất là dùng được#n, dùng để chứa đồ đạc",
980,Bánh Kem Sinh Nhật,"Dùng cho #c0aba1d Tiểu Ác Ma #n ở trạng thái bỏ chạy, có tỉ lệ nhất định sẽ khiến nó bị #c0aba1d thuần hóa #n#r Sau khi đặt có thể #c0aba1d ăn #n, mỗi lần sau khi #c0aba1d ăn #n sẽ hồi phục 15 HP, có thể tràn ra","Trong thời gian sự kiện Tròn Năm, đến mua ở chỗ Thương Gia Tròn Năm"
981,Gạch Vuông,Khối dùng để trang trí,"Trong thời gian sự kiện Tròn Năm, đến mua ở chỗ Thương Gia Tròn Năm"
982,Gạch Nâu,Khối dùng để trang trí,"Trong thời gian sự kiện Tròn Năm, đến mua ở chỗ Thương Gia Tròn Năm"
983,Gạch Sọc Đen,Khối dùng để trang trí,"Trong thời gian sự kiện Tròn Năm, đến mua ở chỗ Thương Gia Tròn Năm"
984,Mảnh Kính Xanh Nhạt,Mảnh Thủy Tinh dùng để trang trí,"Trong thời gian sự kiện Tròn Năm, đến mua ở chỗ Thương Gia Tròn Năm"
985,Mảnh Kính Lục Lam,Mảnh Thủy Tinh dùng để trang trí,"Trong thời gian sự kiện Tròn Năm, đến mua ở chỗ Thương Gia Tròn Năm"
986,Cờ Màu,Cờ Màu dùng để trang trí,"Trong thời gian sự kiện Tròn Năm, đến mua ở chỗ Thương Gia Tròn Năm"
987,@Null@,@Null@,@Null@
988,Rương Bổ Sung,"Cái bình sứ màu nhìn không có gì đặc biệt, có ai để đồ trong đây sao?",@Null@
989,Rương Vật Phẩm Bổ Sung,Một trong những Đạo Cụ sẽ rơi ra ngẫu nhiên từ Rương Bổ Sung,
990,Điểm Tập Hợp Chung,"Điểm Tập Hợp Chung, có thể dùng Cờ Lê đổi thành Điểm Tập Hợp Đội, dùng Lực Sao kích hoạt có thể cài thành đội tương ứng",
991,Đội 1: Điểm Hồi Sinh Đỏ,Đội 1: Điểm Hồi Sinh Đỏ,@Null@
992,Đội 2: Điểm Hồi Sinh Lam,Đội 2: Điểm Hồi Sinh Xanh Lam,@Null@
993,Đội 3: Điểm Hồi Sinh Lục,Đội 3: Điểm Hồi Sinh Xanh,@Null@
994,Đội 4: Điểm Hồi Sinh Vàng,Đội 4: Điểm Hồi Sinh Vàng,@Null@
995,Đội 5: Điểm Hồi Sinh Cam,Đội 5: Điểm Hồi Sinh Cam,@Null@
996,Đội 6: Điểm Hồi Sinh Tím,Đội 6: Điểm Hồi Sinh Tím,@Null@
997,Khối Vuông Sáng,Ăn nó trong chế độ cách chơi sẽ được nhận điểm,
998,Rương Bổ Sung Ban Đầu,Đạo Cụ được đặt vào sẽ trở thành đạo cụ mà người chơi mang theo khi vào game,
999,Rương Bổ Sung Hồi Sinh,Đạo Cụ được đặt vào sẽ trở thành đạo cụ mà người chơi mang theo khi khiêu chiến lại lần nữa,
1000,Máy Sao Chép Khối,"#c0aba1d Khối Mục Tiêu #n cần sao chép để đặt được ở #c0aba1d phía trên Máy Copy #n, trong phạm vi 16*16*16, đặt một #c0aba1d Máy Copy#n khác, không gian giữa hai chiếc Máy Copy sẽ được #c0aba1d lấp đầy#n bằng Khối Mục Tiêu",
1001,Khối Ngăn Không Khí,"Sau khi đặt, sau khi #c0aba1d chuyển đổi chế độ#n có thể hình thành khu vực Khối không thể thấy và không thể đi qua",
1002,Máy Sao Chép Khối,"#c0aba1d Khối Mục Tiêu #n cần sao chép để đặt được ở #c0aba1d phía trên Máy Copy #n, trong phạm vi 16*16*16, đặt một #c0aba1d Máy Copy#n khác, không gian giữa hai chiếc Máy Copy sẽ được #c0aba1d lấp đầy#n bằng Khối Mục Tiêu",
1003,@Null@,@Null@,@Null@
1004,Viên (-),"Sau khi bị #c0aba1d Khối Trượt #n thu hút, sẽ kéo Khối giữa #c0aba1d Máy Đánh Dấu (+) #n cùng chuyển động #r Tối đa có thể kéo 256 Khối #r Chức Năng cũng có hiệu lực trên Máy Móc",
1005,Viên (+),"Sau khi bị #c0aba1d Khối Trượt #n thu hút, sẽ kéo Khối giữa #c0aba1d Máy Đánh Dấu (-) #n cùng chuyển động #r Tối đa có thể kéo 256 Khối #r Chức Năng cũng có hiệu lực trên Máy Móc",
1006,Viên 3,@Null@,@Null@
1007,Viên 4,@Null@,@Null@
1008,Khối Trượt,"#c0aba1d Sau khi liên kết Năng Lượng Lực Sao #n sẽ thu hút #c0aba1d Máy Đánh Dấu (+) #n mà Khối Trượt “+” hướng mặt về, sau khi ngắt khỏi Lực Sao sẽ thu hút #c0aba1d Máy Đánh Dấu (-) #n, trong quá trình di chuyển sẽ kéo theo sự di chuyển theo đường thẳng của các Khối trong phạm vi hai Máy Đánh Dấu #r Nếu xảy ra #c0aba1d Sự Cố #n có thể phá hoại Khối Trượt rồi đặt lại #r Không có tác dụng với những Khối #c0aba1d được tạo ra tự nhiên #n Cũng có hiệu lực trên Máy Móc",
1009,Dây Tinh Năng Đỏ,"Có thể truyền Tín Hiệu Lực Sao, có thể liên kết lẫn nhau, nhưng không thể cùng #c0aba1d Cáp Lực Sao Lam #n liên kết lẫn nhau được.# r Dùng Cờ Lê lên nó, sẽ hiển thị cường độ Tín Hiệu Lực Sao đi qua. # r Cũng có hiệu lực trên Máy Móc.",Đến Bàn Tinh Luyện để nung luyện #caba1d Dây Tinh Năng Xanh #n sẽ nhận được.
1010,Khối Trục Quay,"Sau khi #c0aba1d liên kết Lực Sao #n Khối của Trục Xoay sẽ #c0aba1d xoay #n, sau khi ngắt khỏi Lực Sao sẽ hồi phục về trạng thái ban đầu #r Sau khi đặt và ở trạng thái ngắt khỏi Lực Sao, dùng thêm lần nữa để điều chỉnh #c0aba1d góc độ xoay #n#r Ở trạng thái ngắt khỏi Lực Sao dùng Cờ Lê lên nó để đều chỉnh #c0aba1d phương hướng xoay #n#r Không có tác dụng với Khối #c0aba1d được sinh ra tự nhiên #n",
1011,Bảng Chỉ Đường Vào-Chung,"Sau khi đặt, dùng lại lần nữa sẽ có thể chuyển hướng, sinh vật trên Bảng Chỉ Đường sẽ tiến lên theo hướng được chỉ, sẽ ẩn sau khi chuyển đổi chế độ chơi",
1012,Bảng Chỉ Đường Dừng,"Sinh Vật sẽ dừng sau khi đến Bảng Chỉ Đường này, sẽ ẩn khi chuyển đổi chế độ chơi",
1013,Đánh dấu số 0,Khối Ký Hiệu (target),@Null@
1014,Bom X,"Sau khi dùng, đặt dưới chân một quả Bom, 3 giây sau sẽ Nổ hình chữ thập, khoảng cách nổ là 6 ô",Mở Rương Địa Lao có tỉ lệ nhận được
1015,Bom X nhỏ,"Sau khi dùng, đặt dưới chân một quả Bom, 3 giây sau sẽ Nổ hình chữ thập, khoảng cách nổ là 3 ô",Mở Rương Địa Lao có tỉ lệ nhận được
1016,Bom I,"Sau khi dùng, đặt dưới chân một quả Bom, 3 giây sau sẽ Nổ hình đường thẳng, khoảng cách nổ là 7 ô",Mở Rương Địa Lao có tỉ lệ nhận được
1017,Bom 1 Chiều Nhỏ,"Sau khi dùng, đặt dưới chân một quả Bom, 3 giây sau sẽ Nổ hình đường thẳng, khoảng cách nổ là 4 ô",Mở Rương Địa Lao có tỉ lệ nhận được
1018,Tường Không Khí-Có thể xuyên thủng,"Sau khi đặt, có thể hình thành vùng Khối không thể thấy và không thể đi qua sau khi #c0aba1d chuyển đổi chế độ #n #r Bức Tường Không Khí này #c0aba1d không ngăn được những vật ném như Đạn, Cung Tiễn v.v #n",
1019,Tổ,Động vật lớp chim sinh sản cần có Tổ ở bên cạnh,
1020,Cám Dodo,"Sau khi đặt trên đất cho Dodo ăn, sẽ khiến con vật vào trạng thái #c0aba1d sinh sản #n #r Có thể điều hướng #c0aba1d Gà Náo Nhiệt đi theo #n",
1021,Cúp Ngôi Sao Lấp Lánh,"Chế độ của phần chơi sau khi phá hoại sẽ được điểm, và trong 10 giây sau sẽ hồi phục nguyên trạng #r Có thể dùng để làm Điểm Tranh Đoạn của Bản Đồ Chiến Trường",
1022,@Null@,@Null@,@Null@
1023,Không khả dụng trong phiên bản này,@Null@,@Null@
1024,Không khả dụng trong phiên bản này,@Null@,@Null@
1025,Không khả dụng trong phiên bản này,@Null@,@Null@
1026,Bảng Chỉ Đường Vào-Đội 1,Bảng Chỉ Đường chỉ có hiệu lực với Sinh Vật của Đội 1,
1027,Bảng Chỉ Đường Vào-Đội 2,Bảng Chỉ Đường chỉ có hiệu lực với Sinh Vật của Đội 2,
1028,Bảng Chỉ Đường Vào-Đội 3,Bảng Chỉ Đường chỉ có hiệu lực với Sinh Vật của Đội 3,
1029,Bảng Chỉ Đường Vào-Đội 4,Bảng Chỉ Đường chỉ có hiệu lực với Sinh Vật của Đội 4,
1030,Bảng Chỉ Đường Vào-Đội 5,Bảng Chỉ Đường chỉ có hiệu lực với Sinh Vật của Đội 5,
1031,Bảng Chỉ Đường Vào-Đội 6,Bảng Chỉ Đường chỉ có hiệu lực với Sinh Vật của Đội 6,
1032,Khối Cảm Ứng,"Có thể kiểm tra tình hình thay đổi quanh #c0aba1d5 mặt khối, khi có #c0aba1dthay đổi sẽ phát #c0aba1dtín hiệu năng lượng tinh năng#n.#rĐặt xuống và sử dụng lại, chạm vào nó để mở kho. Nếu có khối trong kho, nó sẽ chỉ kiểm tra trạng thái của #c0aba1dkhối được dự trữ#n",@Null@
1033,Máy Tính,"Nhập Tín Hiệu Lực Sao #c0aba1d vào đầu sau #n và nhập Tín Hiệu Lực Sao #c0aba1d vào hai đầu trái/phải #n rồi tiến hành #c0aba1d tính toán tăng giảm #n, sau đó phát ra.# r Sau khi đặt và dùng lại lần nữa, có thể thay đổi dạng thức tăng giảm.# r Cũng có hiệu lực trên Máy Móc.",
1034,Điện Trở Tinh Năng,Sau khi #c0aba1d giảm nửa #n Tín Hiệu đầu vào rồi phát ra #r Cũng có hiệu lực trên Máy Móc,
1035,Bình Bổ Sung Ngẫu Nhiên,"Đặt vào nhiều Đạo Cụ trong chế độ biên tập, thì khi mở chế độ cách chơi sẽ nhận ngẫu nhiên một trong số đó",
1036,Điểm chuẩn bị (ready),"Sau khi vào bản đồ của chế độ cách chơi, sẽ xuất hiện tại đây. Và khi tiến vào giai đoạn chuẩn bị, sau khi game bắt đầu sẽ một lần nữa chuyển đến Điểm Tập Hợp để bắt đầu game",
1037,Trigger,"Khi tiếp xúc với #c0aba1d Nhân Vật, Sinh Vật, Bóng #n, Khối sẽ liên kết với Lực Sao, và truyền đạt cho Khối cùng loại ở xung quanh #r Cũng có hiệu lực trên Máy Móc",
1038,Trigger Sinh vật,"Khi tiếp xúc với #c0aba1d Sinh Vật, Bóng #n, Khối sẽ liên kết với Năng Lượng Lực Sao, và truyền cho Khối cùng loại ở xung quanh",
1039,Khối Điểm,"Khi liên kết Lực Sao, sẽ thêm 1 điểm cho #c0aba1d Đội có màu tương ứng #n, nhấp để đổi màu của Đội #r#c0aba1d Khi ở chế độ không có Đội #n, nếu tiếp thu Tín Hiệu Lực Sao có kèm theo thông tin Đội thì Đội tương ứng sẽ được thêm điểm #r Cũng có hiệu lực trên Máy Móc",
1040,Trigger Điểm,"Khi tiếp xúc với #c0aba1d Bóng#n, Khối sẽ liên kết với Năng Lượng Lực Sao, và truyền cho Khối cùng loại ở xung quanh",
1042,Totem Thần Bí,"Dùng #c0aba1d Đá Tinh Khởi #n lên nó để kích hoạt, và tạo ra #c0aba1d Khu Oxy #n#r trong 5 phút Dùng Đá Sao Sáng lên nó, để thắp sáng/hủy đánh dấu trên bản đồ",
1043,Tổ Vật Đá Quý,Kho Báu từ nền văn minh trước truyền lại,
1044,Tổ Vật Quyền Lực,Kho Báu từ nền văn minh trước truyền lại,
1045,Bơm oxy,"#c0aba1d Đặt trên đất là dùng được n, sau khi thêm vào Lá Cây và những vật liệu Oxy cùng Chất Đốt, sẽ nhận được Năng Lượng Oxy, sau khi #r#c0aba1d Khe Năng Lượng Oxy đầy sẽ sinh ra Khu Vực Oxy có tính phạm vi",
1046,Bó Đuốc - Tắt Dụi,"Trong môi trường không Oxy, Bó Đuốc sẽ tắt dụi khi bỏ xuống",
1047,Bình Gas (Trống),"#c0aba1d Đặt trên thiết bị tinh luyện Oxy #n để bơm thể khí vào, sau khi #r#c0aba1d đã đầy khí #n, phá hoại sẽ nhận được Bình Khí Nén của thể khí tương ứng",
1048,Bình Oxy,Là một trong những vật liệu để chế tạo #c0aba1d Túi Oxy#n,Đặt Bình Gas (Trồng) vào thiết bị tinh luyện Oxy để bơm khí vào và nhận được.
1049,Totem bí ẩn (Chứa độc),@Null@,@Null@
1050,Môi trường thực vật,"Trong môi trường ngoài hành tinh, có thể đặt ở phía trên #c0aba1d Khối Đất Miras #n cung cấp nước và dưỡng chất #r Chú ý: Sinh Vật ở Miras vẫn cần môi trường Oxy",
1051,Quả Oxy,"Sau khi #c0aba1d ăn #n sẽ giảm 20 Độ Đói, và nhận được #c0aba1d Cung Ứng Oxy #n trong 60 giây","Quả sinh trưởng trên Gỗ Gen ở Horas, trồng Hạt Oxy trên Gỗ Gen sẽ nhận được.   Sau khi ăn sẽ nhận được Hạt Gỗ Gen, tay không có thể gia công thành Hạt Oxy."
1052,Máy Phát Tín Hiệu,"Sau khi tiếp thu Tín Hiệu Tinh Năng sẽ bắn ra Tín Hiệu Tinh Năng của kênh tương ứng vào phạm vi 32*32*32, nếu trong phạm vi này có #c0aba1dMáy Thu Tín Hiệu của kênh tương ứng#n, thì Tín Hiệu Tinh Năng vô tuyến có thể được truyền sang#rSau khi đặt và dùng lại lần nữa sẽ đổi được kênh, tối đa có 8 kênh#rKhi xảy ra Trượt sẽ đứt Tín Hiệu#rCũng có hiệu lực trên Máy Móc",
1053,Máy Thu Tín Hiệu,"Khi trong phạm vi 32*32*32 có #c0aba1d Máy Phát Tín Hiệu của kênh tương ứng kết nối Lực Sao #n, sẽ tiếp thu Tín Hiệu Lực Sao vô tuyến và Nạp Năng Lượng #r Sau khi đặt và dùng lại lần nữa sẽ đổi kênh, tối đa có 8 kênh",
1054,Máy Phân Tích Tín Hiệu,"Sau khi tiếp thu Tín Hiệu Lực Sao sẽ phân tích Chip Chỉ Lệnh, trong phạm vi 32*32*32 #c0aba1d Máy Thu Tín Hiệu của kênh tương ứng #n sẽ tiếp thu Tín Hiệu Lực Sao vô tuyến #r Khi xảy ra Trượt sẽ đứt Tín Hiệu",
1055,Rương mật mã nhỏ,"Rương Có Mật Mã của Chủ Nhà, mời các bạn chơi muốn liên kết máy nhập mật mã mà Chủ Nhà đã cài đặt để mở",
1056,Rương mật mã lớn,"Rương Có Mật Mã của Chủ Nhà, mời các bạn chơi muốn liên kết máy nhập mật mã mà Chủ Nhà đã cài đặt để mở",
1057,Hộp quà Horas,Sau khi đánh bể sẽ rơi ngẫu nhiên ra một Bản Thiết Kế,Thương Gia Vũ Trụ thỉnh thoảng có bán
1058,Tượng Tên Khổng Lồ,"Dùng #c0aba1d Đá Tinh Khởi #n lên nó để kích hoạt, và tạo ra #c0aba1d Khu Vực Oxy #n#r vĩnh viễn. Dùng Đá Sao Sáng lên nó có thể thắp sáng/hủy đánh dấu trên Bản Đồ #r Sau khi đặt, hãy nhấp vào Tượng, tốn 1 Sao Sáng để sửa vị trí Điểm Hồi Sinh","Sau khi đánh bại Tên Khổng Lồ Viễn Cổ ở Horas, đập bể Hũ Sứ sẽ rơi ra"
1059,Lõi Đá Năng Lượng,"Sau khi tiếp thu Tín Hiệu Lực Sao sẽ bắn ra Laser, bắn trúng Khối sẽ #c0aba1d sinh ra Tín Hiệu Lực Sao #n#r#c0aba1d Dùng Cờ Lê lên nó #n để thay đội độ dài của Laser #r Cường độ của Tín Hiệu Lực Sao tiếp thu được sẽ ảnh hưởng đến tốc độ của Laser","Sau khi đánh bại Tên Khổng Lồ Viễn Cổ ở Horas, đập bể Hũ Sứ sẽ rơi ra"
