ID,名字,描述,购买提示,特别效果1描述,特别效果2描述,特别效果3描述,特别效果4描述,特别效果5描述,特别效果6描述
359,Scarlett,"Cô gái tomboy tỏa nắng, đẹp lạnh lùng với mái tóc màu đỏ hình bạch tuộc rực rỡ, tỏa ra ánh sáng chói mắt dưới ánh mặt trời. Cô thích khám phá mọi môn thể thao trên thế giới, đặc biệt là trượt ván. Cô có thể trượt ván với đôi chân mượt mà và di chuyển thuần thục giữa các chướng ngại vật khác nhau và là cô gái trượt ván tuyệt vời nhất trong khu phố.",,Avatar: Mở khóa khung hình đại diện skin.,Hiệu Ứng: Mực con bơi xung quanh cơ thể!,,,,
360,Fiona,"Fiona lớn lên bên bờ biển, sống trong nắng vàng và tự do, thích chơi súng nước nhưng bên ngoài vẻ ngọt ngào đấy là một trái tim đầy nhiệt huyết.
Tôi... cuối cùng cũng có thể chơi thỏa thích!
Bạn... có muốn chơi cùng tôi không?",,Avatar: Mở khóa khung hình đại diện skin.,Hiệu Ứng: Bong bóng bay xung quanh cơ thể!,,,,
361,Bonnie,"Vẻ đẹp ngoại hình kia ẩn chứa vô số hiểm nguy bên trong, tuyệt đối đừng để bị mê muôi!",,Avatar: Mở khóa khung hình đại diện skin.,Hiệu Ứng: Các đường sáng tuyệt đẹp tỏa quanh thân!,,,,
362,Quỷ Đỏ Yami,"Bé quỷ đỏ Yami đầy nghị lực rất yêu thích thể thao, đã cùng với họ hàng quỷ băng tuyết thành lập nên câu lạc bộ bóng chày trên tuyết, cùng nhau tham gia trải nghiệm trượt tuyết và chơi khúc côn cầu trên băng. Với thể chất không sợ lạnh của mình khiến cô nàng trở thành người đam mê câu lạc bộ năng động này nhất, cô nàng cũng có thể dễ dàng bùng cháy khi phấn khích.",,Avatar: Mở khóa hình đại diện skin.,Hiệu ứng cơ thể: những bông tuyết trắng tinh khiết bao quanh toàn thân!,,,,
363,Snow Fairy,"Tinh linh sống trong rừng tuyết, nhát gan, toàn thân có lông trắng, ít ai thấy được diện mạo thật sự.",,"Thay đổi đặc biệt: Trong game sẽ có tính năng biến hình, thay đổi tạo hình và trạng thái!","#cda5b0a Biến Thân: Đổi sang hình dạng Winter Fairy, nhấp nút trái để xem. #n",Đặc Tính: Không bị đóng băng!,Chất Liệu Đặc Biệt: Trang phục được điểm xuyết bởi tinh thể băng đầy màu sắc!,Khung Avatar: Tự động mở khóa khung avatar sau khi có skin.,
364,Winter Fairy,"Tinh thể băng được chúc phúc hóa thành tinh linh mùa đông đáng yêu, vác một cái túi chứa đầy tuyết, thổi bông tuyết đi khắp nơi, khiến cảnh mùa đông thêm thú vị.",,"Thay đổi đặc biệt: Trong game sẽ có tính năng biến hình, thay đổi tạo hình và trạng thái!","#cda5b0a Biến Thân: Đổi sang hình dạng Tinh Linh Băng Tuyết, nhấp nút trái để xem. #n",Đặc Tính: Không bị đóng băng!,Chất Liệu Đặc Biệt: Trang phục được điểm xuyết bởi tinh thể băng đầy màu sắc!,Khung Avatar: Tự động mở khóa khung avatar sau khi có skin.,
365,Amber Rose,"Công chúa của Vương quốc bóng tối luôn được bao quanh bởi những cánh hoa đỏ như máu, nước hoa hồng nhuộm đỏ viền váy, cô nhảy múa dưới ánh trăng với hương thơm của hoa và sở hữu sức mạnh bí ẩn của sự sống vĩnh hằng.",,Avatar: Mở khóa avatar.,Hiệu ứng đặc biệt: Hoa hồng bay lơ lửng quanh cơ thể bạn!,,,,
366,Valentine,"Dũng sĩ diệt rồng, tâm trí đã bị ma quỷ điều khiển trong nhiều năm, luôn sống một cuộc sống cô độc, xa lánh mọi người để tránh làm tổn thương những người vô tội. Mỗi khi ngửi thấy mùi máu, anh ta không thể kiểm soát được năng lượng ma quỷ trong cơ thể, sau khi tỉnh lại, anh ta luôn rất khó chịu, tuy nhiên, khi lớn lên và dần dần vượt qua những con quỷ bên trong mình, chàng trai trẻ diệt rồng cuối cùng đã trở thành một con rồng.",Tham gia event để mở khóa,Avatar: Mở khóa avatar.,Hiệu ứng: Lông vũ bay khắp cơ thể bạn!,,,,
367,Goofy,"Một lá bài điều ước bí ẩn kêu gọi pháp sư Goofy khám phá một phép thuật chưa được biết tới. Để bước vào thế giới mới lãng mạn và bí ẩn đó, Goofy bắt đầu hành trình đến các vì sao và biển cả.",,Avatar: Mở khóa avatar.,Hiệu ứng đặc biệt: Ánh sao đang lơ lửng quanh cơ thể!,,,,
368,,,,,,,,,
369,Xích Tiêu - Hoa Mộc Lan,"Cưỡi ngựa xung phong, xông pha chiến trận. 
Trên chiến trường ta chưa bao giờ sợ hãi, vì ta mang trọng trách nước nhà, chỉ khi đêm xuống, nỗi cô đơn và nhớ nhung mới khiến ta rơi lệ.",,"Thay đổi đặc biệt: Trong game sẽ có tính năng biến hình, thay đổi tạo hình và trạng thái!","#cda5b0aThay trang phục: Có thể thay đổi hình dạng trong phòng, nhấn nút bên trái để xem trước.#n","#cda5b0aVoice đặc biệt: Trong bản đồ sẽ phát voice đặc biệt, nhấn nút bên trái để nghe thử!#n",Avatar: Nhận sẽ tự động mở khóa avatar động.,,
370,Mộng Nguyệt - Hoa Mộc Lan,"Ai nói nữ nhi không bằng nam nhân? Con gái nhà họ Hoa chắc chắn không thua kém nam nhi! Nữ tử mạnh mẽ có lẽ sẽ phải đi con đường gian nan hơn nữ tử thông thường, nhưng vì nước nhà, mọi thứ đều xứng đáng",,"Thay đổi đặc biệt: Trong game sẽ có tính năng biến hình, thay đổi tạo hình và trạng thái!","#cda5b0aThay trang phục: Có thể thay đổi hình dạng trong quân, nhấn nút bên trái để xem trước.#n","#cda5b0aVoice đặc biệt: Trong bản đồ sẽ phát voice đặc biệt, nhấn nút bên trái để nghe thử!#n",Avatar: Nhận sẽ tự động mở khóa avatar động.,,
371,Janet,"Pháp sư thực tập của hành tinh Bánh Ngọt, giỏi làm ra bánh mì có tính kiềm, người hâm mộ Hán phục, chất lượng thực phẩm dùng bùa chú tạo ra vẫn chưa ổn định, thường hay tạo ra bất ngờ.",Nhận từ sự kiện,Avatar: Mở khóa avatar.,Hiệu ứng cơ thể: Các ion kiềm tản khắp toàn thân!,,,,
372,Brest,"Cầu thủ bách phát bách trúng!
Nhìn đi, chắc chắn sẽ thích quả bóng này!",,Avatar: Mở khóa avatar.,Hiệu ứng cơ thể: Lửa tản khắp toàn thân!,,,,
373,Seralina,"Tay ném bóng hoàn hảo!
Đón lấy này, đây là món quà tặng bạn!",,Avatar: Mở khóa avatar.,Hiệu ứng cơ thể: Trên đầu sẽ có tia lửa!,,,,
374,Sweetheart,"Sweetheart là em gái của Rarity, thích giúp chị mình, nhưng thường làm hỏng chuyện, là thành viên sáng lập Quân Đoàn Đáng Yêu, bình thường hay đi tìm tài năng của mình với Lulu và Apple Bloom, nhưng ước mơ lớn nhất là sống hạnh phúc với chị mình.",,Avatar: Mở khóa avatar.,Hiệu ứng cơ thể: Các nốt nhạc nổi xung quanh bạn!,,,,
375,Scootaloo,"Thay vì một câu chuyện cảm tính, Scootaloo lại thích nghe một câu chuyện thám hiểm hơn, cô luôn tràn đầy sức sống, tính cách hơi giống con trai. Dù kỹ năng bay lượn có hạn nhưng cô có thể khéo léo sử dụng đôi cánh của mình để giúp đẩy ván bay và thực hiện hàng loạt động tác khó.",,Avatar: Mở khóa avatar.,Hiệu ứng đặc biệt: các điểm sáng tản ra khắp toàn thân!,,,,
376,,,,,,,,,
377,,,,,,,,,
378,San Trúc,"Tròn xinh xinh, béo mũm mĩm
 Vỏ ngoài đỏ tím bên trong trắng ngần, 
 Chua chua ngọt ngọt nhớ mãi không quên, 
 Đây chính là hương thơm của thiên nhiên.",,Avatar: Mở khóa avatar.,Hiệu ứng cơ thể: Trên người có hoa măng cụt bay lượn!,,,,
379,Đầu Bếp Meo Meo,"Đầu bếp Meo Meo xuất thân từ một gia đình nổi tiếng trong ngành Ẩm thực. Mỗi khi xuất hiện sẽ khiến các food-fan phát cuồng với câu nói nổi tiếng của mình là: ""Tất cả cá qua bàn tay tôi đều có thể biến thành những món ăn thượng hạng"".",,Avatar: Mở khóa avatar.,Hiệu ứng dấu chân: Để lại dấu chân Mèo con ở những nơi đi qua.,,,,
380,Điệp Vụ Nannie,"Là thành viên tinh anh của đội y dược tộc Sơn Dương, được trang bị với công nghệ cao. Cô có thể kiểm tra được tất cả điệp viên cần được chữa trị. Khi có tình huống xảy ra, cô sẽ lập tức xuất hiện và dùng dung dịch hồi phục để chữa lành vết thương nhanh chóng thần kỳ.",,Avatar: Mở khóa avatar.,,,,,
381,Omnia,"Sứ giả hư không bí ẩn, vũ trụ rộng lớn chứa đựng tín ngưỡng của anh. Vì điều này, anh chấp nhận hiến dâng thân mình cho bóng tối. Hành tinh hoang vắng ấy chính là nhà giam cô độc của anh, nhưng không thể ngăn anh quan sát thế giới. Đừng mong bắt được anh ấy, vì thứ bạn nhìn thấy chỉ là ảo ảnh của anh ấy mà thôi!",,Avatar: Mở khóa avatar.,Hiệu ứng cơ thể: Năng lượng hư không tản ra khắp toàn thân!,,,,
382,Công Chúa Băng Tuyết-Elena,"Elena, công chúa Rừng Băng Tuyết, tính cách cởi mở dịu dàng, được tinh linh rừng sâu yêu mến. Nàng là linh hồn trong rừng rậm, tính cách dịu dàng và bao dung, đã trở thành người dẫn dắt trong lòng mọi người.",,Avatar: Mở khóa avatar.,Hiệu ứng cơ thể: Hoa tuyết trắng tinh bay xung quanh!,Đặc tính: Công Chúa Băng Tuyết không bị đóng băng!,Avatar: Nhận sẽ tự động mở khóa khung avatar động.,Dấu Chân Bước Đi: Nơi đi qua sẽ để lại dấu chân hoa tuyết bảy màu.,
383,Công Chúa Băng Tuyết-Evelyn,"Evelyn là Kỵ Sĩ Băng Tuyết, là em gái với tính cách hướng nội kiên cường, thích ẩn thân trong rừng rậm. Chỉ xuất hiện khi gặp nguy hiểm, là hậu thuẫn đáng tin cậy của Elena.",,Avatar: Mở khóa avatar.,Hiệu ứng cơ thể: Hoa tuyết trắng tinh bay xung quanh!,Đặc tính: Công Chúa Băng Tuyết không bị đóng băng!,Avatar: Nhận sẽ tự động mở khóa khung avatar động.,,
384,Chúa Tể Song Ngư Isis,"Thơ ca bóng nước là huyền thoại của tình yêu.
Vật tổ của biển sao, linh hồn gào thét cuồn cuộn.
Thủ vệ đại dương cổ xưa là người cứu chuộc cũng là kẻ hi sinh.",,Avatar: Mở khóa Avatar.,Hiệu ứng cơ thể: Năng lượng Song Ngư tỏa ra từ cơ thể!,,,,
385,Chúa Tể Song Ngư Helena,"Song Ngư là sứ giả đến từ biển cả.
Nước mắt rơi xuống biển, cá nếm nỗi bi thương.
Dải ngân hà bao la, lắng nghe vũ điệu của tiếng cá.",,Avatar: Mở khóa Avatar.,Hiệu ứng cơ thể: Năng lượng Song Ngư tỏa ra từ cơ thể!,,,,
386,Thủ Vệ Hư Không Serina,"Trong đêm hư không này, lá bài sẽ được chia lại.
Thời gian luân hồi, ác mộng bao vây, cuộc chiến tà ác sắp bắt đầu.
Bóng đêm tối âm u biến mất chỉ sau một đòn.",,Biến đổi đặc biệt: Tính năng biến đổi sẽ thay đổi diện mạo và trạng thái!,"#cda5b0aBiến hình: Đổi sang hình dạng Bóng Đêm Hư Không, nhấp nút bên trái để xem.#n",Ảo Hóa: Nhấp nút bên trái để hóa thành hình dạng thú.,"#cda5b0aVoice Đặc Biệt: Trong map sẽ phát voice đặc biệt, nhấn nút bên trái để nghe thử!#n",Avatar: Nhận sẽ tự động mở khóa avatar độc quyền!,
387,Bóng Đêm Hư Không Serina,"Ngôi sao lấp lánh trên bầu trời đêm, linh khí hư không đọng lại trong lòng bàn tay.
Tấm bia đá trên bầu trời đêm thì thầm câu thần chú hồi sinh. 
Mái tóc dài nhảy múa chính là áo giáp đêm tối của tôi.",,Biến đổi đặc biệt: Tính năng biến đổi sẽ thay đổi diện mạo và trạng thái!,"#cda5b0aBiến hình: Đổi sang hình dạng Thủ Vệ Hư Không, nhấp nút bên trái để xem.#n",Ảo Hóa: Nhấp nút bên trái để hóa thành hình dạng thú.,"#cda5b0aVoice Đặc Biệt: Trong map sẽ phát voice đặc biệt, nhấn nút bên trái để nghe thử!#n",Avatar: Nhận sẽ tự động mở khóa avatar độc quyền!,
388,Bách Hoa Cẩm Tú,"Số phận xoay chuyển trong vở kịch nhưng ngoài thì cố thủ núi sông
Em là nàng công chúa xinh đẹp của trăm hoa, hãy cùng em múa trong nhịp trống
——Công chúa của trăm hoa hóa trang trong vở kịch ""Bách Hoa Ký""",,Avatar: Mở khóa Avatar.,Hiệu ứng cơ thể: Những bông hoa bay khắp cơ thể!,,,,
389,Long Du,"Sẽ vượt qua mọi thử thách, chắc chắn là vậy, hỡi ngôi sao tốt lành, hãy tỏa sáng~",,Avatar: Mở khóa avatar.,Hiệu ứng cơ thể: Trên người rơi ra đồng xu vàng!,,,,
390,Lý Dao,"Ai bảo cá chỉ có ký ức 7 giây chứ! Ài, Lì Xì lúc nãy là ai tặng đấy?",,Avatar: Mở khóa avatar.,Hiệu ứng cơ thể: Phát ra ánh sáng vàng trên người!,,,,
391,,,,,,,,,
392,,,,,,,,,
393,,,,,,,,,
394,Berry Ngọt Ngào,"Thân phận thực sự của Berry Ngọt Ngào chính là tinh tinh bánh trái cây, nhưng nàng luôn thích che giấu tài năng của mình, chỉ khi không có ai xung quanh, nàng mới bí mật dùng phép thuật trên chiếc ghế dài để tạo ra chiếc bánh ngọt cho mình.",,Avatar: Mở khóa Avatar.,Hiệu ứng đặc biệt: Quả Berry nổi trên khắp cơ thể!,,,,
395,Angelica,"Angelica là sứ giả của thiên đường, sứ mệnh của nàng là truyền tải thông điệp về tình yêu và hi vọng, dùng sức mạnh của mình để chữa lành vết thương cho con người, mang lại hơi ấm và ánh sáng cho nhân loại.",,Avatar: Mở khóa Avatar.,Hiệu ứng đặc biệt: Năng lượng chữa lành phát ra khắp toàn thân!,,,,
396,Phantom - Scarlet Fighter,"Một dạng sinh mệnh máy lấy tốc độ và hỏa lực làm trọng tâm, toàn thân bao bọc bởi màu đỏ tươi, giống như một chiếc máy bay chiến đấu màu đỏ tươi đang di chuyển với tốc độ cao. Bốn lưỡi kiếm ánh sáng năng lượng được tích hợp ở hai bên thân máy bay để chém địch nhanh như cắt.",,Avatar: Mở khóa Avatar.,Hiệu ứng đặc biệt: Toàn thân toát ra ngọn lửa đỏ!,Biến hình: Nhấp để biến thành máy bay chiến đấu.,,,
397,Long Nhi,"Là một người đại diện cho thương hiệu thời trang trào lưu hiện đại, anh mang theo ước mơ của mình đi khắp nơi trên thế giới, đem đến cơ hội cho những người muốn đi theo con đường đổi mới như anh.",,Avatar: Mở khóa Avatar.,Hiệu ứng đặc biệt: Xu vàng trôi nổi xung quanh cơ thể!,,,,
398,Fitter,"Anh là hậu duệ của tộc sát thủ ở lục địa Noor. Sau khi cuộc xâm lược của đội quân Hư Không càn quét, cha anh dẫn đầu, đã đưa mẹ anh đi tiêu diệt lũ quái vật và biến mất sau đó. Để tìm lại cha mẹ, anh đã rời bỏ quê hương và dấn thân vào lãnh địa Hư Không.",,Avatar: Mở khóa Avatar.,Hiệu ứng đặc biệt: Năng lượng Hư Không trôi nổi khắp cơ thể!,,,,
399,Aurora,"Cô vốn là học sinh giỏi của một trường học trên lục địa Noor và là ""Nàng Công Chúa Nhỏ"" được cha mẹ bảo vệ và bao bọc, vô tình đánh thức được khả năng tiềm ẩn và tiến vào lãnh địa Hư Không, trở thành nữ sát thủ dưới sự hướng dẫn của Fitter, cùng nhau săn lùng lũ quái vật Hư Không.",,Avatar: Mở khóa Avatar.,Hiệu ứng đặc biệt: Năng lượng Hư Không trôi nổi khắp cơ thể!,,,,
400,Đặng Dao,"Đặng Dao sinh ra ở một ngôi làng cổ kính, tổ tiên của cô đều là thợ làm đèn lồng trong làng, cô theo ông nội học nghệ thuật làm đèn lồng từ khi còn nhỏ. Vì vậy, cô có kỹ năng làm đèn lồng siêu phàm, giỏi sử dụng các vật liệu và kỹ thuật khác nhau để tạo ra những chiếc đèn lồng độc đáo, cô luôn nỗ lực lồng ghép cảm xúc vào trong chúng, khiến mỗi chiếc đèn lồng luôn sống động.",,,,,,,
401,Star Speed,"Star Speed ​​​​là thành viên của công ty chuyển phát nhanh vũ trụ ""Star Express"" và chịu trách nhiệm vận chuyển các gói hàng giữa các hành tinh. Anh ấy có ý thức mạnh mẽ về sứ mệnh và tin tưởng chắc chắn rằng công việc của anh ấy rất quan trọng để duy trì sự hài hòa và thịnh vượng của vũ trụ. Anh ấy biết rằng trong vũ trụ, mỗi hành tinh đều có môi trường và hệ sinh thái riêng, vì vậy anh ấy tuân thủ nghiêm ngặt các quy tắc và quy định của công ty để đảm bảo mọi gói hàng đều được giao an toàn và đúng hẹn.",,,Dấu chân: Để lại dấu vết giữa các vì sao bất cứ nơi nào bạn đi.,,,,
402,Mít Ướt,"Mít Ướt là một đứa trẻ hay khóc nhè, nhạy cảm, dễ bị ngoại cảnh tác động, nước mắt luôn rơi bất chợt. Tuy nhiên, những giọt nước mắt của cô không phải là dấu hiệu của sự yếu đuối mà là sự thể hiện cảm xúc thật của cô. Mít Ướt rất tốt bụng, cô ấy đối xử với mọi người bằng sự chân thành và quan tâm, tuy đôi khi tỏ ra rụt rè nhưng lòng dũng cảm và sự kiên cường của cô ấy luôn được thể hiện vào những thời điểm quan trọng!",,Avatar: Mở khóa avatar.,Dấu chân: Để lại dấu chân cua bất cứ nơi nào bạn đi qua.,,,,
403,Mộ Trúc,"Mộ Trúc là một nàng tiên sống trong tranh thủy mặc, cô sống một cuộc sống biệt lập với tre  và mực là bạn đồng hành. Tranh của cô có nét vẽ mượt mà và sống động . Đồng thời có thể thể hiện sự sang trọng và bền bỉ của tre cũng như quan niệm nghệ thuậtmột cách sâu sắc.",,Avatar: Mở khóa avatar.,,,,,
404,Comet,"Comet có kỹ năng lái xe xuất sắc và khả năng điều hướng giữa các vì sao tuyệt vời, tàu vũ trụ của cô luôn có thể di chuyển nhanh chóng trong không gian giữa các vì sao và đến đích một cách chính xác. Cô cũng là một thợ cơ khí xuất sắc, có khả năng sửa chữa và bảo trì khéo léo nhiều loại tàu vũ trụ và thiết bị cơ khí.",,Avatar: Mở khóa avatar.,Hiệu ứng cơ thể: Ánh sao đang lơ lửng quanh cơ thể!,,,,
405,Crimson,"Là một con vật thần thoại trong văn hóa truyền thống Trung Quốc, rồng đã tượng trưng cho sức mạnh và sự may mắn từ thời xa xưa. Hãy theo dõi phiên bản giới hạn của Năm Rồng do Hasbro đặc biệt tạo ra - [Crimson] dũng cảm, và cùng nhau tiến tới Năm Rồng!",,Avatar: Mở khóa avatar.,Hiệu ứng cơ thể: Ngọn lửa đang bay khắp cơ thể!,Biến hình: Nhấp vào nút biến hình ở bên trái để chuyển đổi giữa các dạng robot/phương tiện!,Dấu chân: Để lại dấu rồng ở bất cứ nơi nào bạn đi qua.,,
406,Momo,"Momo, chàng trai dịu dàng và thuần khiết như hoa anh đào. Anh tin rằng mỗi bông hoa anh đào đều có câu chuyện riêng và anh là người sẵn sàng lắng nghe những câu chuyện ấy.",,Avatar: Mở khóa avatar.,Dấu chân: Để lại dấu chân hoa bất cứ nơi nào bạn đi qua.,,,,
407,Cherry,"Sống trong một thị trấn xinh đẹp được bao quanh bởi hoa anh đào nở rộ hàng năm đẹp như tranh vẽ, cô cũng rất mong được gặp định mệnh của mình tại biển hoa này.",,Avatar: Mở khóa avatar.,Dấu chân: Để lại dấu chân hoa bất cứ nơi nào bạn đi qua.,,,,
408,Frey,"Frey là vị thần phụ trách ánh nắng và thu hoạch. Sự tồn tại của ông khiến trái đất tràn đầy sức sống. Đồng thời, ông dẫn dắt các đồng đội của mình cùng nhau chiến đấu. Trong trận chiến, ông sẽ tiếp tục phát triển và dần dần giành được vinh quang như một vị thần vĩ đại.",,Avatar: Mở khóa avatar.,Hiệu ứng cơ thể: Các rune thần thánh đang nôi xung quanh cơ thể!,Dấu chân: để lại dấu vết của mặt trời trên những nơi bạn đi qua.,,,
409,Ling Yun,"Là vị thần bảo trợ phụ trách việc tiêu diệt và xua đuổi tà ma, Ling Yun gánh trên vai nhiệm vụ quan trọng là bảo vệ thế giới, cô sử dụng trí tuệ và lòng dũng cảm làm vũ khí, lòng tốt và công lý làm niềm tin để bảo vệ hòa bình thế giới.",,Avatar: Mở khóa avatar.,Hiệu ứng cơ thể: Dâu tây bay xung quang cơ thể!,,,,
410,Thỏ Donut,"Là một con thỏ có kỹ năng độc đáo và tài sản dồi dào, Donut luôn duy trì sự tò mò và khám phá thế giới kỳ thú, thích đi du lịch khắp nơi và tìm kiếm những điều mới mẻ và thú vị hơn.",,Avatar: Mở khóa avatar.,Hiệu ứng cơ thể: Kem phô mai bay xung quanh cơ thể!,,,,
411,,,,,,,,,
