ID,名字,描述,获得方式
1740,Exotic Window,Wooden Window. Part of the Exotic furniture set.#rCan be purchased from Garden Shop/Backpack.,@Null@
1741,Exotic Stair,Stair. Part of the Exotic furniture set.#rCan be purchased from Garden Shop/Backpack.,@Null@
1742,Exotic Wall Brick,Wall Brick. Part of the Exotic furniture set.#rCan be purchased from Garden Shop/Backpack.,@Null@
1743,Exotic Brick,Brick. Part of the Exotic furniture set.#rCan be purchased from Garden Shop/Backpack.,@Null@
1744,Exotic Half-brick,Half-brick. Part of the Exotic furniture set.#rCan be purchased from Garden Shop/Backpack.,@Null@
1745,Exotic Fence,Fence. Part of the Exotic furniture set.#rCan be purchased from Garden Shop/Backpack.,@Null@
1746,Exotic Carpet,Carpet. Part of the Exotic furniture set.#rCan be purchased from Garden Shop/Backpack.,@Null@
1747,Camel Sculpture,The immortal symbol of the ancient silk road-Camel,@Null@
1748,Dunhuang Cave,"The Dunhuang Cave, located between the Singing Sand Dunes and Sanwei Mountain, southeast of Dunhuang county, Gansu Province in China, is one of the key elements that made up the Dunhuang Grotto Art.",@Null@
1749,Flying Apsaras Sculpture,It has since been through the ruling of over ten dynasties for more than a thousand years when they first discovered the Dunhuang Caves along with the Flying Apsaras mural.,@Null@
1750,Lotus Mural,Colorful paintings. Mainly used for decoration.,@Null@
1751,Fairy Mural,A mural of a dancing fairy in silk dresses and gliding ribbons soaring into the skies.,@Null@
1752,Deer King Mural,It is one of the earliest horizontal scrolls of Bunsen story paintings of the Northern Wei Dynasty.,@Null@
1753,Feed Trough,Place it on the ground and add #c0aba1d@item_11534##n or #c0aba1d@item_11535##n into it. Feed can be stored in it to feed animals,
1754,Colorful Clouds,Beautiful colored clouds. Be careful! They might break if you step on them.#r It's said that the lucky ones will be blessed with the #c0aba1dColorful Clouds' Gift#n.,
1755,Stone Pillar,"Exquisite Stone Pillar that can be used for buildings.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#",
1756,Pillar Top,"The top of the Stone Pillar that can be used for buildings.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#",
1757,Curd,A Curd filled with lava inside. #c0aba1dLava#n will flow out when it's being crushed. It'll #c0aba1dsignificantly raise the surrounding temperature#n.,
1758,Black Curd,A Curd formed when lava cools. Can be used as #c0aba1dfuel#n. It'll #c0aba1draise the surrounding temperature#n.,
1759,Tasty Maker Stove,"Want to enjoy unparalleled cuisine? You deserve to have that Stove, and high-quality food is by no means a dream.#rCooking can be done on the Stove, and the ingredients and farm crops can be processed into pet food.",@Null@
1760,Magic Bed,Magic Series Furniture,@Null@
1761,Magic Sofa,Magic Series Furniture,@Null@
1762,Magic Desk,Magic Series Furniture,@Null@
1763,Magic Dining Table,Magic Series Furniture,@Null@
1764,Magic Coffee Table,Magic Series Furniture,@Null@
1765,Magic Sink,Magic Series Furniture,@Null@
1766,Magic Chair,Magic Series Furniture,@Null@
1767,Magic Toilet,Magic Series Furniture,@Null@
1768,Magic Bathtub,Magic Series Furniture,@Null@
1769,Magic Wardrobe,Magic Series Furniture,@Null@
1770,Magic Cabinet,Magic Series Furniture,@Null@
1771,Magic Small Cabinet,Magic Series Furniture,@Null@
1772,Magic Wall Units,Magic Series Furniture,@Null@
1773,Magic Screen,Magic Series Furniture,@Null@
1774,Magic Lamp,Magic Series Furniture,@Null@
1775,Magic Chandelier,Magic Series Furniture,@Null@
1776,Magic Wall Lamp,Magic Series Furniture,@Null@
1777,Magic Door,Magic Series Furniture,@Null@
1778,Magic Window,Magic Series Furniture,@Null@
1779,Magic Stair,Magic Series Furniture,@Null@
1780,Magic Wall Brick,Magic Series Furniture,@Null@
1781,Magic Brick,Magic Series Furniture,@Null@
1782,Magic Half-brick,Magic Series Furniture,@Null@
1783,Magic Fence,Magic Series Furniture,@Null@
1784,Magic Carpet,Magic Series Furniture,@Null@
1785,Magic Sculpture,Magic Series Furniture,@Null@
1786,Magic Mural,Magic Series Furniture,@Null@
1787,@Null@,@Null@,@Null@
1788,@Null@,@Null@,@Null@
1789,@Null@,@Null@,@Null@
1790,@Null@,@Null@,@Null@
1791,@Null@,@Null@,@Null@
1792,@Null@,@Null@,@Null@
1793,@Null@,@Null@,@Null@
1794,@Null@,@Null@,@Null@
1795,@Null@,@Null@,@Null@
1796,Blueberry Grass Block,"A block on the surface, can be quickly collected with shovels. May exist in another dimension.",
1797,Blueberry Soil Block,"A block on the surface, can be quickly collected with shovels. May exist in another dimension.",
1798,Fluorescent Grass,"After being #c0aba1ddestroyed#n, it has a chance to drop @item_11226#. May exist in another dimension.",
1799,rich soil,快去下载最新的游戏版本吧！,@Null@
1800,Evil Dragon Egg,"Place it on the ground, an Evil Dragon will be hatched after 4 days in game.",@Null@
1801,Moon Egg,"Place it on the ground, a Moon will be hatched after 4 days in game.",@Null@
1802,Sleigh Egg,"Place it on the ground, a Sleigh will be hatched after 4 days in game.",@Null@
1803,Leviathan Egg,"Place it on the ground, a Transcendent Peak will be hatched after 4 days in game.",@Null@
1804,Lotus Egg,"Place it on the ground, and after 4 days of in-game time, it will hatch into Snowy Lotus Pedestal.",
1805,@Null@,@Null@,@Null@
1806,@Null@,@Null@,@Null@
1807,@Null@,@Null@,@Null@
1808,@Null@,@Null@,@Null@
1809,@Null@,@Null@,@Null@
1810,@Null@,@Null@,@Null@
1811,Chinese Chair,Chair made of Redwood. You can sit on it and rest,
1812,Chinese Table,"Table made of Redwood, which is used as a decoration",
1813,Chinese Wooden Chair,You can sit on it and rest.,
1814,Chinese Stove,"With the same function as a Smelting Table, it can be used to melt low-grade ores.",
1815,Chinese Cabinet,#c0aba1dPlace it on the ground#n to store items.,
1816,,,
1817,,,
1818,,,
1819,,,
1820,,,
1821,,,
1822,,,
1823,,,
1824,,,
1825,,,
1826,,,
1827,,,
1828,,,
1829,,,
1830,,,
1831,,,
1832,,,
1833,,,
1834,,,
1835,,,
1836,,,
1837,,,
1838,,,
1839,,,
1840,,,
1841,,,
1842,,,
1843,,,
1844,,,
1845,,,
1846,,,
1847,,,
1848,,,
1849,,,
1850,,,
1851,,,
1852,,,
1853,,,
1854,,,
1855,,,
1856,,,
1857,,,
1858,,,
1859,,,
1860,,,
1861,,,
1862,,,
1863,,,
1864,,,
1865,,,
1866,,,
1867,,,
1868,,,
1869,,,
1870,,,
1871,,,
1872,,,
1873,,,
1874,,,
1875,,,
1876,,,
1877,,,
1878,,,
1879,,,
1880,,,
1881,,,
1882,,,
1883,,,
1900,Cotton Block,"Used to craft various cotton items. #rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#",Dye another Cotton Block to get it
1901,Cotton Block,"Used to craft various cotton items. #rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#",Dye another Cotton Block to get it
1902,Cotton Block,"Used to craft various cotton items. #rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#",Dye another Cotton Block to get it
1903,Cotton Block,"Used to craft various cotton items. #rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#",Dye another Cotton Block to get it
1904,Cotton Block,"Used to craft various cotton items. #rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#",Dye another Cotton Block to get it
1905,Cotton Block,"Used to craft various cotton items. #rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#",Dye another Cotton Block to get it
1906,Cotton Block,"Used to craft various cotton items. #rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#",Dye another Cotton Block to get it
1907,Cotton Block,"Used to craft various cotton items. #rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#",Dye another Cotton Block to get it
1908,Cotton Block,"Used to craft various cotton items. #rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#",Dye another Cotton Block to get it
1909,Cotton Block,"Used to craft various cotton items. #rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#",Dye another Cotton Block to get it
1910,Cotton Block,"Used to craft various cotton items. #rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#",Dye another Cotton Block to get it
1911,Cotton Block,"Used to craft various cotton items. #rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#",Dye another Cotton Block to get it
1912,Cotton Felt,"Place it on a block as decoration. #rHold a Dye Bottle, @item_12247#, or @item_12248# to dye it.",Dye another Cotton Felt to get it
1913,Cotton Felt,"Place it on a block as decoration. #rHold a Dye Bottle, @item_12247#, or @item_12248# to dye it.",Dye another Cotton Felt to get it
1914,Cotton Felt,"Place it on a block as decoration. #rHold a Dye Bottle, @item_12247#, or @item_12248# to dye it.",Dye another Cotton Felt to get it
1915,Cotton Felt,"Place it on a block as decoration. #rHold a Dye Bottle, @item_12247#, or @item_12248# to dye it.",Dye another Cotton Felt to get it
1916,Cotton Felt,"Place it on a block as decoration. #rHold a Dye Bottle, @item_12247#, or @item_12248# to dye it.",Dye another Cotton Felt to get it
1917,Cotton Felt,"Place it on a block as decoration. #rHold a Dye Bottle, @item_12247#, or @item_12248# to dye it.",Dye another Cotton Felt to get it
1918,Cotton Felt,"Place it on a block as decoration. #rHold a Dye Bottle, Paintball Gun, or Easter Egg to dye it.",Dye another Cotton Felt to get it
1919,Cotton Felt,"Place it on a block as decoration. #rHold a Dye Bottle, @item_12247#, or @item_12248# to dye it.",Dye another Cotton Felt to get it
1920,Cotton Felt,"Place it on a block as decoration. #rHold a Dye Bottle, @item_12247#, or @item_12248# to dye it.",Dye another Cotton Felt to get it
1921,Cotton Felt,"Place it on a block as decoration. #rHold a Dye Bottle, @item_12247#, or @item_12248# to dye it.",Dye another Cotton Felt to get it
1922,Cotton Felt,"Place it on a block as decoration. #rHold a Dye Bottle, @item_12247#, or @item_12248# to dye it.",Dye another Cotton Felt to get it
1923,Cotton Felt,"Place it on a block as decoration. #rHold a Dye Bottle, @item_12247#, or @item_12248# to dye it.",Dye another Cotton Felt to get it
1924,Glass,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass to get it
1925,Glass,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass to get it
1926,Glass,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass to get it
1927,Glass,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass to get it
1928,Glass,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass to get it
1929,Glass,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass to get it
1930,Glass,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass to get it
1931,Glass,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass to get it
1932,Glass,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass to get it
1933,Glass,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#",Dye another Glass to get it
1934,Glass,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass to get it
1935,Glass,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass to get it
1936,Glass Pane,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass Pane to get it
1937,Glass Pane,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass Pane to get it
1938,Glass Pane,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass Pane to get it
1939,Glass Pane,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass Pane to get it
1940,Glass Pane,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass Pane to get it
1941,Glass Pane,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass Pane to get it
1942,Glass Pane,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass Pane to get it
1943,Glass Pane,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass Pane to get it
1944,Glass Pane,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#",Dye another Glass Pane to get it
1945,Glass Pane,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#",Dye another Glass Pane to get it
1946,Glass Pane,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Glass Pane to get it
1947,Glass Pane,"Widely used in buildings to block wind while letting light shine through.#rCan be dyed with Dye Bottle, Paintball Gun, and Easter Egg.",Dye another Glass Pane to get it
1948,Hard Glass,"Enhanced glass materials that can survive high-pressure environments.#rCan be dyed with Dye Bottle, Paintball Gun, and Easter Egg.",Dye another Hard Glass to get it
1949,Hard Glass,"Enhanced glass materials that can survive high-pressure environments.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Hard Glass to get it
1950,Hard Glass,"Enhanced glass materials that can survive high-pressure environments.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Hard Glass to get it
1951,Hard Glass,"Enhanced glass materials that can survive high-pressure environments.#rCan be dyed with Dye Bottle, Paintball Gun, and Easter Egg.",Dye another Hard Glass to get it
1952,Hard Glass,"Enhanced glass materials that can survive high-pressure environments.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Hard Glass to get it
1953,Hard Glass,"Enhanced glass materials that can survive high-pressure environments.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Hard Glass to get it
1954,Hard Glass,"Enhanced glass materials that can survive high-pressure environments.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Hard Glass to get it
1955,Hard Glass,"Enhanced glass materials that can survive high-pressure environments.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Hard Glass to get it
1956,Hard Glass,"Enhanced glass materials that can survive high-pressure environments.#rCan be dyed with Dye Bottle, @item_12247#, and @item_12248#.",Dye another Hard Glass to get it
