ID,名字,描述,获得方式
1748,Caverna Mogao,"A Caverna Mogao, localizada a sudeste do condado de Dunhuang, província de Gansu na China, entre as Dunas de Areia Cantante e a Montanha Sanwei, é um dos elementos-chave que compõem a Arte da Gruta Dunhuang.",@Null@
1749,Escultura de Apsaras voadoras,"Quando eles descobriram as cavernas de Mogao junto com o mural de Apsaras voadoras, já passaram pelo governo de mais de 10 dinastias, ao longo de um período de mais de mil anos.",@Null@
1750,Mural de flor de lótus,Pinturas coloridas usadas principalmente para decoração,@Null@
1751,Mural de fadas,Um mural de uma fada dançando em vestidos de seda e fitas deslizantes pairando no céu.,@Null@
1752,Mural do Rei dos Cervos,É uma das primeiras pinturas de rolagem do tipo história horizontal da Dinastia Wei do Norte,@Null@
1753,Comedouro,"Pode ser colocado no chão, adicionar #c0aba1dalimentação de grama#n ou #caba1dalimentação de carne#n, pode armazenar ração para alimentar animais",
1754,Nuvens coloridas,"Belas nuvens coloridas, tenha cuidado! Pisar nela vai quebrar #rDiz-se que quem tiver sorte receberá de presente #c0aba1dnuvens coloridas#n",
1755,Pilar de pedra,"Elaborar pilares de pedra para uso arquitetônico. #rGarrafas de tinta portáteis, armas de paintball e ovos podem ser tingidos",
1756,Topo da coluna,"Os capitéis das colunas de pedra conectadas, que podem ser usados ​​para fins arquitetônicos. #rGarrafas de tinta portáteis, armas de paintball e ovos podem ser tingidos",
1757,Coalhada,Uma Coalhada cheia de lava por dentro. #c0aba1dLava#n fluirá quando for esmagado. Isso #c0aba1d aumentará significativamente a temperatura ambiente#n.,
1758,Coalhada preta,Uma Coalhada formada quando a lava esfria. Pode ser usado como #c0aba1dcombustível#n. Isso #c0aba1daumentará a temperatura ambiente#n.,
1759,Fogão saboroso fabricante,"Quer desfrutar de delícia incomparável? Você merece ter aquele delicioso maker, e comida de alta qualidade não é de forma alguma um sonho. #r Cooking pode ser feito no fogão, e os ingredientes e culturas agrícolas podem ser processados ​​em alimentos para animais de estimação.",@Null@
1760,Cama mágica,Móveis da série mágica.,@Null@
1761,Sofá mágico,Móveis da série mágica.,@Null@
1762,Mesa mágica,Móveis da série mágica.,@Null@
1763,Cadeira mágica,Móveis da série mágica.,@Null@
1764,Mesa mágica,Móveis da série mágica.,@Null@
1765,Portão mágico,Móveis da série mágica.,@Null@
1766,Janela mágica,Móveis da série mágica.,@Null@
1767,Mesa de café mágica,Móveis da série mágica.,@Null@
1768,Guarda-roupa mágico,Móveis da série mágica.,@Null@
1769,Armário mágico,Móveis da série mágica.,@Null@
1770,Armário de meia grade mágica,Móveis da série mágica.,@Null@
1771,Armário de combinação mágica,Móveis da série mágica.,@Null@
1772,Pia mágica,Móveis da série mágica.,@Null@
1773,WC Mágico,Móveis da série mágica.,@Null@
1774,Banheira mágica,Móveis da série mágica.,@Null@
1775,Cerca mágica,Móveis da série mágica.,@Null@
1776,Telhas de parede mágica,Móveis da série mágica.,@Null@
1777,Tijolo mágico,Móveis da série mágica.,@Null@
1778,Laje mágica,Móveis da série mágica.,@Null@
1779,Escadas mágicas,Móveis da série mágica.,@Null@
1780,Luz tridimensional mágica,Móveis da série mágica.,@Null@
1781,tapete mágico,Móveis da série mágica.,@Null@
1782,Tela mágica,Móveis da série mágica.,@Null@
1783,Escultura mágica,Móveis da série mágica.,@Null@
1784,Candelabro mágico,Móveis da série mágica.,@Null@
1785,Lâmpada de parede mágica,Móveis da série mágica.,@Null@
1786,Mural mágica,Móveis da série mágica.,@Null@
1787,@Null@,@Null@,@Null@
1788,@Null@,@Null@,@Null@
1789,@Null@,@Null@,@Null@
1790,@Null@,@Null@,@Null@
1791,@Null@,@Null@,@Null@
1792,@Null@,@Null@,@Null@
1793,@Null@,@Null@,@Null@
1794,@Null@,@Null@,@Null@
1795,@Null@,@Null@,@Null@
1796,Bloco de Grama de Mirtilo,Um bloco na superfície pode ser rapidamente recolhido com pás. Pode existir em outra dimensão.,
1797,Bloco de Solo de Mirtilo,Um bloco na superfície pode ser rapidamente recolhido com pás. Pode existir em outra dimensão.,
1798,Grama Florescente,"Depois de ser #c0aba1ddestruído#n, ele tem a chance de deixar cair @item_11226#. Pode existir em outra dimensão.",
1799,solo rico,@Null@,@Null@
1800,Ovo Dragão do Mal,"Coloque-o no chão, dragão do mal será chocado após 4 dias de jogo.",@Null@
1801,Ovo da Lua,"Coloque-o no chão, uma montaria lunar será chocado após 4 dias de jogo.",@Null@
1802,Trenó de Ovo,"Coloque-o no chão, um trenó será chocado após 4 dias de jogo.",@Null@
1803,Ovo Leviathan,"Coloque-o no chão, um leviatã será chocado após 4 dias de jogo.",@Null@
1804,Ovo de Lótus,"Coloque-o no chão e, após 4 dias de jogo, ele eclodirá no Snowy Lotus Pedestal.",
1805,Não disponível nesta versão,Atualize seu jogo para a versão mais recente!,@Null@
1806,Não disponível nesta versão,Atualize seu jogo para a versão mais recente!,@Null@
1807,Não disponível nesta versão,Atualize seu jogo para a versão mais recente!,@Null@
1808,Não disponível nesta versão,Atualize seu jogo para a versão mais recente!,@Null@
1809,Não disponível nesta versão,Atualize seu jogo para a versão mais recente!,@Null@
1810,Não disponível nesta versão,Atualize seu jogo para a versão mais recente!,@Null@
1811,Cadeira chinesa,"Uma cadeira feita de pau-brasil, sente-se e descanse",#N/A
1812,Mesa chinesa,"Mesa de pau-brasil, usada como decoração",#N/A
1813,Cadeira de madeira chinesa,"Uma cadeira de madeira feita de pau-brasil, sente-se e descanse",#N/A
1814,Fogão chinês,"Tem a mesma função que uma mesa de fundição, que pode fundir minério de baixo teor",#N/A
1815,Armário chinês,#c0aba1dUse depois de colocar no chão#n para guardar coisas,#N/A
1816,,,
1817,,,
1818,,,
1819,,,
1820,,,
1821,,,
1822,,,
1823,,,
1824,,,
1825,,,
1826,,,
1827,,,
1828,,,
1829,,,
1830,,,
1831,,,
1832,,,
1833,,,
1834,,,
1835,,,
1836,,,
1837,,,
1838,,,
1839,,,
1840,,,
1841,,,
1842,,,
1843,,,
1844,,,
1845,,,
1846,,,
1847,,,
1848,,,
1849,,,
1850,,,
1851,,,
1852,,,
1853,,,
1854,,,
1855,,,
1856,,,
1857,,,
1858,,,
1859,,,
1860,,,
1861,,,
1862,,,
1863,,,
1864,,,
1865,,,
1866,,,
1867,,,
1868,,,
1869,,,
1870,,,
1871,,,
1872,,,
1873,,,
1874,,,
1875,,,
1876,,,
1877,,,
1878,,,
1879,,,
1880,,,
1881,,,
1882,,,
1883,,,
1900,Bloco de algodão,"Usado para processar vários produtos de algodão #rGarrafas de tinta portáteis, armas de paintball e ovos coloridos podem ser tingidos",Obtido pelo tingimento de outros blocos de algodão.
1901,Bloco de algodão,"Usado para processar vários produtos de algodão #rGarrafas de tinta portáteis, armas de paintball e ovos coloridos podem ser tingidos",Obtido pelo tingimento de outros blocos de algodão.
1902,Bloco de algodão,"Usado para processar vários produtos de algodão #rGarrafas de tinta portáteis, armas de paintball e ovos coloridos podem ser tingidos",Obtido pelo tingimento de outros blocos de algodão.
1903,Bloco de algodão,"Usado para processar vários produtos de algodão #rGarrafas de tinta portáteis, armas de paintball e ovos coloridos podem ser tingidos",Obtido pelo tingimento de outros blocos de algodão.
1904,Bloco de algodão,"Usado para processar vários produtos de algodão #rGarrafas de tinta portáteis, armas de paintball e ovos coloridos podem ser tingidos",Obtido pelo tingimento de outros blocos de algodão.
1905,Bloco de algodão,"Usado para processar vários produtos de algodão #rGarrafas de tinta portáteis, armas de paintball e ovos coloridos podem ser tingidos",Obtido pelo tingimento de outros blocos de algodão.
1906,Bloco de algodão,"Usado para processar vários produtos de algodão #rGarrafas de tinta portáteis, armas de paintball e ovos coloridos podem ser tingidos",Obtido pelo tingimento de outros blocos de algodão.
1907,Bloco de algodão,"Usado para processar vários produtos de algodão #rGarrafas de tinta portáteis, armas de paintball e ovos coloridos podem ser tingidos",Obtido pelo tingimento de outros blocos de algodão.
1908,Bloco de algodão,"Usado para processar vários produtos de algodão #rGarrafas de tinta portáteis, armas de paintball e ovos coloridos podem ser tingidos",Obtido pelo tingimento de outros blocos de algodão.
1909,Bloco de algodão,"Usado para processar vários produtos de algodão #rGarrafas de tinta portáteis, armas de paintball e ovos coloridos podem ser tingidos",Obtido pelo tingimento de outros blocos de algodão.
1910,Bloco de algodão,"Usado para processar vários produtos de algodão #rGarrafas de tinta portáteis, armas de paintball e ovos coloridos podem ser tingidos",Obtido pelo tingimento de outros blocos de algodão.
1911,Bloco de algodão,"Usado para processar vários produtos de algodão #rGarrafas de tinta portáteis, armas de paintball e ovos coloridos podem ser tingidos",Obtido pelo tingimento de outros blocos de algodão.
1912,Feltro de algodão,"Pode ser espalhado no bloco como decoração #rSegure garrafas de tinta, armas de paintball e ovos podem ser tingidos",Obtido pelo tingimento de outros feltros de algodão
1913,Feltro de algodão,"Pode ser espalhado no bloco como decoração #rSegure garrafas de tinta, armas de paintball e ovos podem ser tingidos",Obtido pelo tingimento de outros feltros de algodão
1914,Feltro de algodão,"Pode ser espalhado no bloco como decoração #rSegure garrafas de tinta, armas de paintball e ovos podem ser tingidos",Obtido pelo tingimento de outros feltros de algodão
1915,Feltro de algodão,"Pode ser espalhado no bloco como decoração #rSegure garrafas de tinta, armas de paintball e ovos podem ser tingidos",Obtido pelo tingimento de outros feltros de algodão
1916,Feltro de algodão,"Pode ser espalhado no bloco como decoração #rSegure garrafas de tinta, armas de paintball e ovos podem ser tingidos",Obtido pelo tingimento de outros feltros de algodão
1917,Feltro de algodão,"Pode ser espalhado no bloco como decoração #rSegure garrafas de tinta, armas de paintball e ovos podem ser tingidos",Obtido pelo tingimento de outros feltros de algodão
1918,Feltro de algodão,"Pode ser espalhado no bloco como decoração #rSegure garrafas de tinta, armas de paintball e ovos podem ser tingidos",Obtido pelo tingimento de outros feltros de algodão
1919,Feltro de algodão,"Pode ser espalhado no bloco como decoração #rSegure garrafas de tinta, armas de paintball e ovos podem ser tingidos",Obtido pelo tingimento de outros feltros de algodão
1920,Feltro de algodão,"Pode ser espalhado no bloco como decoração #rSegure garrafas de tinta, armas de paintball e ovos podem ser tingidos",Obtido pelo tingimento de outros feltros de algodão
1921,Feltro de algodão,"Pode ser espalhado no bloco como decoração #rSegure garrafas de tinta, armas de paintball e ovos podem ser tingidos",Obtido pelo tingimento de outros feltros de algodão
1922,Feltro de algodão,"Pode ser espalhado no bloco como decoração #rSegure garrafas de tinta, armas de paintball e ovos podem ser tingidos",Obtido pelo tingimento de outros feltros de algodão
1923,Feltro de algodão,"Pode ser espalhado no bloco como decoração #rSegure garrafas de tinta, armas de paintball e ovos podem ser tingidos",Obtido pelo tingimento de outros feltros de algodão
1924,Bloco de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Obtido pela coloração de outros blocos de vidro
1925,Bloco de vidro,"Os materiais de construção de vidro reforçado não são fáceis de quebrar, mesmo em ambientes de alta pressão #rGarrafas de tinta portáteis, armas de paintball e ovos podem ser tingidos",Obtido pela coloração de outros blocos de vidro
1926,Bloco de vidro,"Os materiais de construção de vidro reforçado não são fáceis de quebrar, mesmo em ambientes de alta pressão #rGarrafas de tinta portáteis, armas de paintball e ovos podem ser tingidos",Obtido pela coloração de outros blocos de vidro
1927,Bloco de vidro,"Os materiais de construção de vidro reforçado não são fáceis de quebrar, mesmo em ambientes de alta pressão #rGarrafas de tinta portáteis, armas de paintball e ovos podem ser tingidos",Obtido pela coloração de outros blocos de vidro
1928,Bloco de vidro,"Os materiais de construção de vidro reforçado não são fáceis de quebrar, mesmo em ambientes de alta pressão #rGarrafas de tinta portáteis, armas de paintball e ovos podem ser tingidos",Obtido pela coloração de outros blocos de vidro
1929,Bloco de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Obtido pela coloração de outros blocos de vidro
1930,Bloco de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Obtido pela coloração de outros blocos de vidro
1931,Bloco de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Obtido pela coloração de outros blocos de vidro
1932,Bloco de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Obtido pela coloração de outros blocos de vidro
1933,Bloco de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Obtido pela coloração de outros blocos de vidro
1934,Bloco de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Obtido pela coloração de outros blocos de vidro
1935,Bloco de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Obtido pela coloração de outros blocos de vidro
1936,Bloco de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Obtido pela coloração de outros blocos de vidro
1937,Placa de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Pinte outra Placa de vidro para obtê-lo
1938,Placa de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Pinte outra Placa de vidro para obtê-lo
1939,Placa de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Pinte outra Placa de vidro para obtê-lo
1940,Placa de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Pinte outra Placa de vidro para obtê-lo
1941,Placa de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Pinte outra Placa de vidro para obtê-lo
1942,Placa de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Pinte outra Placa de vidro para obtê-lo
1943,Placa de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Pinte outra Placa de vidro para obtê-lo
1944,Placa de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Pinte outra Placa de vidro para obtê-lo
1945,Placa de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Pinte outra Placa de vidro para obtê-lo
1946,Placa de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Pinte outra Placa de vidro para obtê-lo
1947,Placa de vidro,"Amplamente utilizado em edifícios, usado para vento e transmissão de luz #rGarrafas de tinta portáteis, armas de paintball, ovos podem ser tingidos",Pinte outra Placa de vidro para obtê-lo
1948,Bloco de vidro duro,"Os materiais de construção de vidro reforçado não são fáceis de quebrar, mesmo em ambientes de alta pressão #rGarrafas de tinta portáteis, armas de paintball e ovos podem ser tingidos",Obtido pela coloração de outros blocos de vidro duro
