ID,名字,描述,获得方式
27194,ชิงยู (ถาวร),ใช้：ปลดล็อคสกินนี้อย่างถาวร หากได้รับแบบถาวรแล้วจะได้รับถั่วมินิแทน,
27195,เกรย์ (ถาวร),ใช้: ปลดล็อกสกินนี้แบบถาวร หากได้ปลดล็อกสกินนี้แบบถาวรแล้ว จะได้รับถั่วมินิแทน,
27196,Phantom.S (ถาวร),ใช้: ปลดล็อกสกินนี้แบบถาวร หากได้ปลดล็อกสกินนี้แบบถาวรแล้ว จะได้รับถั่วมินิแทน,
27197,มูมู่ (ถาวร),การใช้:ปลดล็อกสกินนี้อย่างถาวร ถ้าปลดล็อกสกินนี้แบบถาวรแล้ว จะได้รับถั่วมินิแทน,
27198,ฉีฉี (ถาวร),การใช้:ปลดล็อกสกินนี้อย่างถาวร ถ้าปลดล็อกสกินนี้แบบถาวรแล้ว จะได้รับถั่วมินิแทน,
27199,บิบิ (ถาวร),การใช้:ปลดล็อกสกินนี้อย่างถาวร ถ้าปลดล็อกสกินนี้แบบถาวรแล้ว จะได้รับถั่วมินิแทน,
27200,ขนมเค้ก (ถาวร),การใช้:ปลดล็อกสกินนี้อย่างถาวร ถ้าปลดล็อกสกินนี้แบบถาวรแล้ว จะได้รับถั่วมินิแทน,
27201,ถั่วช็อกโกแลต (ถาวร),การใช้:ปลดล็อกสกินนี้อย่างถาวร ถ้าปลดล็อกสกินนี้แบบถาวรแล้ว จะได้รับถั่วมินิแทน,
27202,นักดาบ เซียวเหยา (ถาวร),การใช้:ปลดล็อกสกินนี้อย่างถาวร ถ้าปลดล็อกสกินนี้แบบถาวรแล้ว จะได้รับถั่วมินิแทน,
27203,นิโปร (ถาวร),การใช้:ปลดล็อกสกินนี้อย่างถาวร ถ้าปลดล็อกสกินนี้แบบถาวรแล้ว จะได้รับถั่วมินิแทน,
27204,โบฟิล(ถาวร),การใช้:ปลดล็อกสกินนี้อย่างถาวร ถ้าปลดล็อกสกินนี้แบบถาวรแล้ว จะได้รับถั่วมินิแทน,
27205,เจ้าหญิงทะเล หลิงซี (ถาวร),การใช้:ปลดล็อกสกินนี้อย่างถาวร ถ้าปลดล็อกสกินนี้แบบถาวรแล้ว จะได้รับถั่วมินิแทน,
27206,นางเงือก หลิงซี (ถาวร),การใช้:ปลดล็อกสกินนี้อย่างถาวร ถ้าปลดล็อกสกินนี้แบบถาวรแล้ว จะได้รับถั่วมินิแทน,
27207,ไฮน์ (ถาวร),การใช้:ปลดล็อกสกินนี้อย่างถาวร ถ้าปลดล็อกสกินนี้แบบถาวรแล้ว จะได้รับถั่วมินิแทน,
27208,ฮาร์วี่ (ถาวร),การใช้:ปลดล็อกสกินนี้อย่างถาวร ถ้าปลดล็อกสกินนี้แบบถาวรแล้ว จะได้รับถั่วมินิแทน,
27209,แกรนเน่ (ถาวร),การใช้:ปลดล็อกสกินนี้อย่างถาวร ถ้าปลดล็อกสกินนี้แบบถาวรแล้ว จะได้รับถั่วมินิแทน,
