ID,名字,描述,获得方式
11327,행운의 공,"니안 비스트가 사용할 #c0aba1d#n, 어떤 기회는 #c0aba1d길들일 수 #n#r 니안 비스트 알을 만드는 데 사용되는 재료 중 하나입니다.",춘절 활동 중에는 행운의 공 괴물을 물리치면 넘어질 기회가 있습니다.
11328,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11329,황동,황동 도구 및 장비 제작용,채굴 @item_451
11330,티타늄 합금,티타늄 합금 공구 및 장비 제작용,
11331,스타 스테이션 에너지 코어,창조적인 힘으로 에너지 블록; #r 에너지 코어를 잡고 콘솔 블록을 클릭하여 스타 스테이션 시스템을 활성화합니다.,
11332,황동 스틱,장인 테이블#c0aba1d 사용하여 다양한 도구를 만들고 #r 울타리를 만들 수 있습니다.,
11333,삼각형 게이트 조각,"삼각문에서 떨어진 파편은 마우스 오른쪽 버튼으로 사용해 현재 행성에서 활성화된 스타 스테이션으로 전송할 수 #r 삼각문은 공허에서 알 수 없는 힘이며, 공허 메신저는 한때 삼각문을 통해 미니 우주의 스타 체인 네트워크에 격렬하게 침입해 약탈했다. 우주의 모든 곳",
11334,스마트 칩,"고급 운송 캐빈의 핵심 구성 요소로, 운송 캐빈의 업그레이드 구성 요소를 처리하는 데 사용할 수 있습니다. #r 고급 운송 캐빈을 통해 더 먼 행성으로 이동할 수 있습니다.",
11335,업그레이드 요소 유형 A,업그레이드 요소를 잡고 1단계 운송 객실을 마우스 오른쪽 버튼으로 클릭하면 2단계 운송 객실로 업그레이드할 수 #r 2단계 운송 객실을 타고 이웃한 Myra 스타로 이동할 수 있습니다.,
11336,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11337,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11400,옥수수 씨앗,경작지에 #n 심으면 옥수수는 시간이 지남에 따라 자랄 것이다.,옥수수로 만들 수 있습니다.
11401,마크로브루커스 씨앗,"심어진 #n은 경작지에서 리좀을 키울 수 있다. 일정 시간이 지나면 리좀은 #c0aba1d#n로 자랄 것이고, #c0aba1d 동물 비료도 성장을 가속화하는 데 사용될 수 있다.",
11402,거대한 비늘 깃털 씨앗,"심어진 #n은 경작지에서 리좀을 키울 수 있고, 일정 시간이 지나면 리좀은 #c0aba1d 거대한 깃털 #n로 자랄 것이며, #c0aba1d 동물 비료를 사용하여 성장을 가속화할 수 있다.",
11403,삼나무 열매,#c0aba1d는 #n을 먹은 후 15개의 건강 포인트를 회복합니다. #r는 삼나무 잎에 심을 수 있습니다. #r#c0aba1d#n길들여진 펭귄들에게 먹이를 주고 번식을 #c0aba1d#n.,점토 냄비를 부수고 던전 보물 상자를 열면 떨어질 기회가 있습니다.
11404,쌀의 씨앗,"#c0aba1d 벼를 재배하기 위해 일정 시간 후에 토양이나 황사, 그리고 물의 높이에 #n을 심었다.",쌀을 수확할 때 얻습니다.
11405,벚나무 씨앗,흙 구덩이에 심을 수 있고 벚나무로 자랄 수 있습니다.,
11406,소나무 씨앗,그것은 흙 구덩이에 심을 수 있고 녹말 나무로 자랄 수 있습니다.,
11407,나무 씨앗,그것은 흙 구덩이에 심을 수 있고 열대우림 나무로 자랄 수 있습니다.,
11408,젠무 씨,"귀여운 눈별의 흙 구덩이에 심을 수 있고, 귀한 나무로 자랄 수 있습니다.",
11409,복숭아 나무 씨앗,흙 구덩이에 심을 수 있고 복숭아꽃 나무로 자랄 수 있습니다.,
11410,아스펜 씨,흙 구덩이에 심을 수 있고 포플러 나무로 자랄 수 있습니다.,
11411,호두씨,흙 구덩이에 심을 수 있고 호두나무로 자랄 수 있습니다.,
11412,삼나무 씨앗,그것은 흙 구덩이에 심을 수 있고 삼나무로 자랄 수 있습니다.,
11413,난무 씨,토양 구덩이에 심을 수 있고 난무로 자랄 수 있습니다.,
11418,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11419,솜나무 씨앗,@item_102#에 심은 후에는 솜나무로 자랄 것입니다.,
11420,선인장 씨앗,심은 후 선인장으로 자랄 수 있는 희망이 가득한 씨앗.,
11421,포퓰러스 유프라티카 씨앗,희망으로 가득 찬 씨앗은 흙 구덩이에 심으면 #c0aba1d 포플러 나무 #n로 자랄 수 있다.,
11422,거대한 코코넛 잎,이렇게 큰 잎은 #c0aba1d 연료로 사용되기 #n 오랫동안 타는 것 같다.,
11423,소외된 거대한 코코넛 잎,"후천성의 영향을 받아 잎 전체의 색이 극적으로 변했고, 내부에 많은 양의 불안정한 물질이 축적되었습니다. 연료#c0aba1d#n 더 오래 타는 것 같습니다.",
11424,코코넛 캐넌볼,해적들이 불안정한 화합물을 코코넛에 부어 만든 지역 대포알은 그리 강력하지 않습니다.,장인 테이블로 가공하여 획득
11500,아이보리 화이트 페인트 병,가장 기본적인 색상 중 하나는 상대적으로 비용이 많이 들지만 밝은 톤의 색소를 혼합하려면 흰색이 필수적이며 염색에 사용할 수 있습니다.,장인 테이블로 가공하여 획득
11501,시나바 오렌지 페인트 병,#c0aba1d 팔레트 #n에 붉은 색소와 노란 색소로 만들어졌으며 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11502,루즈 레드 페이스 병,#c0aba1d 팔레트 #n에 붉은 색소와 보라색 색소로 만들어졌으며 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11503,애저 블루 페이스 병,#c0aba1d 팔레트 #n에 흰색과 파란색 안료로 만들어져 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11504,거위 깃털 노란색 얼굴 병,가장 기본적인 색상 중 하나로 혼합된 색소를 노란색으로 만들 수 있으며 염색에 사용할 수 있습니다.,장인 테이블로 가공하여 획득
11505,소나무 꽃 녹색 병,#c0aba1d 팔레트 #n에 흰색과 녹색 안료로 만들어져 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11506,베고니아 홍얀 병,#c0aba1d 팔레트 #n에 흰색 안료와 빨간색 안료로 제작되어 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11507,라임 페인트 병,#c0aba1d 팔레트 #n에 흰색 안료와 검은색 안료로 제작되어 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11508,연한 회색 페인트 병,#c0aba1d 팔레트 #n에 흰색과 회색 안료로 만들어져 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11509,청록색 페인트 병,#c0aba1d 팔레트 #n에 파란색 안료와 녹색 안료로 만들어졌으며 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11510,칭리안 지얀 병,#c0aba1d 팔레트 #n에 붉은 색소와 푸른 색소로 만들어졌으며 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11511,실크 게이트,많은 고급 소품을 만드는 재료.,생문 채굴에서 얻었습니다.
11512,깊은 밤 빨간 얼굴 병,#c0aba1d 팔레트 #n에 붉은 색소와 검은 색소로 만들어졌으며 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11513,제이드 그린 페인트 병,#c0aba1d 팔레트 #n에 노란색 안료와 파란색 안료로 만들어졌으며 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11514,히 치 레드 페인트 병,혼합된 색소를 빨간색으로 바꾸고 염색에 사용할 수 있는 가장 기본적인 색상 중 하나입니다.,장인 테이블로 가공하여 획득
11515,석탄 검정 페인트 병,"@item_498#의 빨간색, 노란색 및 파란색 안료로 만들어졌으며 염색에 사용할 수 있습니다.",냄비를 파괴하면 떨어질 가능성이 있습니다.
11516,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11517,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11518,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11519,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11520,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11521,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11522,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11523,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11524,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11525,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11526,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11527,게임 버전이 너무 낮습니다.,티타늄을 사용하여 망치로 실크로 포장된 게이트 케이프를 만드는 원료 중 하나를 만드십시오.,
11528,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11529,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11530,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11531,게임 버전이 너무 낮습니다.,가서 최신 게임 버전을 다운로드하세요!,
11532,사파이어 블루 페인트 병,가장 기본적인 색상 중 하나는 블렌딩 색소를 파란색 방향으로 만들 수 있으며 염색에 사용할 수 있습니다.,장인 테이블로 가공하여 획득
11533,티타늄 파우더,흰색 페인트 병을 만드는 원료는 티타늄 합금으로 만들어야 합니다.,장인 테이블로 가공하여 획득
11534,잔디 사료,"사료는 사료 수조에 놓아야 하며 초식동물이나 잡식동물은 식사 후 #c0aba1d 성장, 번식 또는 생명을 회복할 수 #n. 초식동물이나 잡식성 동물을 유인할 수 있습니다.",
11535,고기 사료,"사료는 사료 수조에 놓아야 하며, 육식성 또는 잡식성 동물은 식사 후 #c0aba1d 성장, 번식 또는 생명을 회복할 수 #n. 육식성 또는 잡식성 동물을 유인할 수 있습니다.",
11536,선셋 오렌지 페인트 병,#c0aba1d 팔레트 #n에 붉은 색소와 주황색 색소로 만들어졌으며 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11537,가을 잎 오렌지 페인트 병,#c0aba1d 팔레트 #n에 노란색 안료와 주황색 안료로 제작되어 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11538,꽃 청록색 페인트 병,#c0aba1d 팔레트 #n에 파란색 안료와 보라색 안료로 제작되어 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11539,버드나무 녹색 페인트 병,#c0aba1d 팔레트 #n에 노란색 안료와 녹색 안료로 만들어졌으며 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11540,레몬 옐로우 페인트 병,#c0aba1d 팔레트 #n에 노란색 안료와 흰색 안료로 제작되어 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11541,계피 오렌지 페인트 병,#c0aba1d 팔레트 #n에 주황색 안료와 흰색 안료로 제작되어 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11542,라일락 퍼플 페인트 병,#c0aba1d 팔레트 #n에 보라색 안료와 흰색 안료로 제작되어 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11543,호박색 노란색 페인트 병,#c0aba1d 팔레트 #n에 노란색 안료와 검은색 안료로 제작되어 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11544,네이비 블루 페인트 병,#c0aba1d 팔레트 #n에 파란색 안료와 검은색 안료로 제작되어 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11545,카라멜 오렌지 페인트 병,#c0aba1d 팔레트 #n에 주황색 안료와 검은색 안료로 제작되어 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11546,Xuandai Ziyan 병,#c0aba1d 팔레트 #n에 보라색 안료와 검은색 안료로 제작되어 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11547,대나무 녹색 병,#c0aba1d 팔레트 #n에 녹색 안료와 검은색 안료로 제작되어 염색에 사용할 수 있습니다.,작은 유리병을 사용하여 팔레트에 페인트를 칠하십시오.
11551,파괴 큐브,,
11552,블록 배치,,
11553,블록 교체,,
11554,공격,,
11555,노크 플라이,,
11556,소환,,
11557,상태 추가,,
11558,발사체 발사,,
11559,치료,,
11560,파괴 큐브 (던지기),,
11561,사각형 바꾸기(던지기),,
11562,사각형 배치(던지기),,
11563,공격(던지기),,
11564,날다(던지다),,
11565,소환(던지기),,
11566,상태 추가(던지기),,
11567,발사체 발사(던지기),,
11568,치유(던지기),,
11569,막대,크리스탈 핵과 결합하여 강력한 스탭을 만들 수 있는 튼튼한 식목 스탭,
11570,사소한 핵,일반 직원 및 H 변환 스톤을 처리하는 데 사용되는 일반 크리스탈 코어.,
11571,타오르는 핵,불타는 지팡이를 처리하는 데 사용되는 불의 힘을 포함하는 크리스탈 코어,
11572,번개 핵,번개의 힘을 포함하는 크리스탈 코어는 번개 스탭을 처리하는 데 사용할 수 있습니다.,
11573,담금질된 핵,독극물 퀼팅 직원 처리에 사용되는 독성이 강한 크리스탈 코어,
11574,회복핵,부활 스탭을 처리하는 데 사용되는 치유 효과가 포함된 크리스탈 코어,
11575,핵 소환,소환 요원의 힘의 원천인 신비한 힘이 담긴 크리스탈 코어#c0aba1d 소환 요원의 #n 중요한 부분입니다!,
11576,서리 핵,"극한의 얼음의 힘을 담고 있는 수정핵은 @item_11667# 가공에 사용되며, 룬 인레이의 보조 재료로도 사용할 수 있습니다",
11580,일반 직원,마법의 공을 쏠 수 있는 평범한 스태프,
